Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Other Economic Sector,Withdrawn,94107,SERVICESOURCE INTERNATIONAL; INC.,Software Developers; Systems Software,MEXICO
IT,Withdrawn,94111,A2Z DEVELOPMENT CENTER; INC,Transportation; Storage; and Distribution Managers,INDIA
IT,Withdrawn,94105,BITALIGN; INC.; DBA GRIO,Software Developers; Applications,ITALY
IT,Withdrawn,94105,SYSTIME COMPUTER CORPORATION,Software Developers; Applications,INDIA
Finance,Withdrawn,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Withdrawn,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,INDIA
Other Economic Sector,Withdrawn,94111,KINSALE HOLDINGS INC,Engineering Managers,IRELAND
IT,Withdrawn,94103,DOLBY LABORATORIES; INC.,Computer and Information Systems Managers,INDIA
Finance,Withdrawn,94111,FUNG CAPITAL USA,Market Research Analysts and Marketing Specialists*,CHINA
IT,Withdrawn,94107,NGMOCO; LLC,Software Developers; Applications,UNITED KINGDOM
IT,Withdrawn,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Withdrawn,94109,NOVEMBER RESEARCH GROUP; LLC,Computer Systems Analysts,CANADA
IT,Withdrawn,94104,TINYCO; INC.,Computer and Information Systems Managers,INDIA
IT,Withdrawn,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Withdrawn,94103,TWITTER; INC.,Computer Systems Analysts,FRANCE
IT,Withdrawn,94105,LIVERAIL; INC.,Software Developers; Applications,ROMANIA
IT,Withdrawn,94103,TWITTER; INC.,Software Developers; Applications,INDIA
IT,Withdrawn,94104,TINYCO; INC.,Computer and Information Systems Managers,INDIA
Finance,Withdrawn,94111,QUALITY PLANNING CORPORATION,Actuaries,CHINA
IT,Withdrawn,94103,TWITTER; INC.,Statisticians,TURKEY
Other Economic Sector,Withdrawn,94111,ABECK INC.,Graphic Designers,SOUTH KOREA
Other Economic Sector,Withdrawn,94108,TERRAIN STUDIO; INC.,Landscape Architects,CHINA
Other Economic Sector,Withdrawn,94108,TERRAIN STUDIO; INC.,Landscape Architects,CHINA
Other Economic Sector,Withdrawn,94108,TERRAIN STUDIO; INC.,Landscape Architects,CHINA
