['Other Economic Sector', 'Certified', '90015', 'VERSAILLES HOME TEXTILE', 'Accountants and Auditors', 'PHILIPPINES']
['Finance', 'Certified', '90071', 'PERIDIEM GLOBAL INVESTORS, LLC', 'Financial Analysts', 'BRAZIL']
['IT', 'Certified', '90067', 'NEWS AMERICA INC', 'Software Developers, Applications', 'MEXICO']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Computer Systems Analysts', 'INDIA']
['Other Economic Sector', 'Certified', '90016', 'ASIAN AMERICAN DRUG ABUSE PROGRAM', 'Mental Health and Substance Abuse Social Workers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90045', 'LOWERMYBILLS,INC', 'Computer Systems Analysts', 'UNITED STATES OF AMERICA']
['Finance', 'Certified', '90010', 'FARMERS SERVICES, LLC', 'Software Developers, Applications', 'INDIA']
['Educational Services', 'Certified', '90010', 'ADVANCED COMPUTING INSTITUTE, INC.', 'Instructional Coordinators', 'ARMENIA']
['Advanced Mfg', 'Certified', '90061', 'SCOTTEX,INC.', 'Management Analysts', 'SOUTH KOREA']
['', 'Denied', '90045', 'PRIMEX INTERNATIONAL TRADING CORP.', 'Logisticians', 'HONG KONG']
['', 'Denied', '90011', 'KARIS FASHION, INC', 'Fashion Designers', 'SOUTH KOREA']
['', 'Denied', '90035', 'PACKWORTH APARTMENTS', 'Maintenance and Repair Workers, General', 'MEXICO']
['Educational Services', 'Denied', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Middle School', 'PHILIPPINES']
['', 'Denied', '90058', 'ELLEN & ERIC ENTERPRISES, INC.', 'Bookkeeping, Accounting, and Auditing Clerks', 'SOUTH KOREA']
['', 'Denied', '90017', 'PROPERTY ID CORPORATION', 'Computer and Information Systems Managers', 'INDIA']
['', 'Denied', '90010', 'TELEVISION KOREA 24, INC', 'Broadcast News Analysts', 'SOUTH KOREA']
['Health Care', 'Denied', '90026', 'ENOVA MEDICAL RESPONSE', 'Police, Fire, and Ambulance Dispatchers', 'MEXICO']
['', 'Denied', '90021', 'F & F ENTERPRISES, INC.', 'Bookkeeping, Accounting, and Auditing Clerks', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90015', 'CINDERELLA DIVINE, INC.', 'Network and Computer Systems Administrators', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90022', 'EL CLASIFICADO', 'Copy Writers', 'ECUADOR']
['Educational Services', 'Denied', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Secondary School', 'PHILIPPINES']
['Educational Services', 'Denied', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Middle School', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90016', 'SK MARKET, INC.', 'General and Operations Managers', 'SOUTH KOREA']
['', 'Denied', '90010', 'SEONHO HA, DDS, INC.', 'Executive Secretaries and Administrative Assistants', 'SOUTH KOREA']
['Retail', 'Denied', '90006', 'ONE HONG, INC.', 'Food Service Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90058', 'J & H TRADING, INC.', 'First-Line Supervisors/Managers of Retail Sales Workers', 'SOUTH KOREA']
['Educational Services', 'Denied', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Middle School', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90015', 'J TRIMS & SUPPLY, INC.', 'Market Research Analysts', 'SOUTH KOREA']
['Retail', 'Denied', '90019', 'AMAZING AIRCONDITIONING, INC.', 'Electricians', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90021', 'ANN 2 LA MODA, INC.', 'Sales Managers', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90021', 'SEKERO INTERNATIONAL, INC.', 'Sales Managers', 'SOUTH KOREA']
['', 'Denied', '90045', 'SECURONIX, LLC', 'Computer and Information Systems Managers', 'INDIA']
['', 'Denied', '90025', 'WOODCLIFF CORPORATION', 'Civil Engineers', 'CANADA']
['', 'Denied', '90023', 'BRUCE SHEN', 'Market Research Analysts', 'TAIWAN']
['Other Economic Sector', 'Denied', '90010', 'SANG AM & ASSOCIATES, INC.', 'Art Directors', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90005', 'NEW STAR REALTY INC.', 'Market Research Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90010', 'TV KOREA USA, INC.', 'Reporters and Correspondents', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90015', 'CALIFORNIA CALVARY CHURCH', 'Music Directors and Composers', 'SOUTH KOREA']
['IT', 'Denied', '90064', 'ALLFON LLC', 'Computer Software Engineers, Applications', 'INDIA']
['Other Economic Sector', 'Denied', '90036', 'DENTIS USA', 'Sales Managers', 'SOUTH KOREA']
['', 'Denied', '90017', 'KATZ & VARON, CERTIFIED PUBLIC ACCOUNTANTS', 'Accountants and Auditors', 'INDIA']
['Aerospace', 'Denied', '90025', 'ASSOCIATED CONSULTING CIVIL ENVIRONMENTAL SERVICES', 'Marketing Managers', 'CANADA']
['Advanced Mfg', 'Denied', '90021', 'TEX-ELLENT, INC. (DBA. PARAMOUNT TEXTILES)', 'Market Research Analysts', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90016', 'TOKIDOKI LLC', 'Graphic Designers', 'JAPAN']
['Other Economic Sector', 'Denied', '90011', 'M-TEXTILE CORPORATION', 'Logisticians', 'SOUTH KOREA']
['Retail', 'Denied', '90021', 'W&M ENTERPRISES, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Hospitality', 'Denied', '90066', 'CAFE BRASIL', 'Cooks, Restaurant', 'MEXICO']
['Other Economic Sector', 'Denied', '90004', 'COVENANT LOS ANGELES CHURCH', 'Clergy', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90020', 'LIVING STREAM PRESBYTERIAN CHURCH', 'Directors, Religious Activities and Education', 'SOUTH KOREA']
['Hospitality', 'Denied', '90006', 'AWON CORPORATION', 'Chefs and Head Cooks', 'SOUTH KOREA']
['Finance', 'Denied', '90010', 'CIFS INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Construction', 'Denied', '90007', 'CHRISTIAN REMODEL CONSTRUCTION', 'General and Operations Managers', 'SOUTH KOREA']
['Educational Services', 'Denied', '90065', 'SHEPHERD UNIVERSITY', 'Education Administrators, Postsecondary', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90021', 'DOWEL TEX., INC DBA COLLAGE', 'Secretaries and Administrative Assistants, Except Legal, Medical, and Executive', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90021', 'PINK PLEASURE, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Hospitality', 'Denied', '90012', 'RESTAURANT KOSHIJI', 'Chefs and Head Cooks', 'JAPAN']
['Hospitality', 'Denied', '90012', 'MORISHITA ENTERPRISES', 'Chefs and Head Cooks', 'JAPAN']
['Other Economic Sector', 'Denied', '90004', 'THE ORIENTAL MISSION CHURCH', 'Directors, Religious Activities and Education', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90021', 'HAN CLOTHING, INC.', 'Sales Managers', 'SOUTH KOREA']
['IT', 'Denied', '90010', 'KT AMERICA INC.', 'Electrical and Electronics Engineering Technicians', 'SOUTH KOREA']
['Health Care', 'Denied', '90034', 'INTEGRATED THERAPRY SOLUTIONS', 'Special Education Teachers, Preschool, Kindergarten, and Elementary School*', 'PHILIPPINES']
['Hospitality', 'Denied', '90045', 'SPECIALTY TOURS - INTERNATIONAL (USA) INC.', 'Interpreters and Translators', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90015', 'DENIM CULTURE INC', 'General and Operations Managers', 'AUSTRALIA']
['Advanced Mfg', 'Denied', '90058', 'THE TIMING, INC.', 'Desktop Publishers', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90023', 'LAX WHEELS REFINISHING INC.', 'Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic', 'MEXICO']
['Health Care', 'Denied', '90058', 'HZ ACUPUNCTURE, INC.', 'Health Diagnosing and Treating Practitioners, All Other', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90021', 'H STYLE, INC', 'Wholesale and Retail Buyers, Except Farm Products', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90014', 'LA CREATIONS INC', 'Jewelers and Precious Stone and Metal Workers', 'MEXICO']
['Finance', 'Denied', '90014', 'ROBHANNA, INC.', '', 'GERMANY']
['Educational Services', 'Denied', '90020', 'PRODEE UNIVERSITY', 'Administrative Services Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90010', 'HAMMER ASSET MANAGEMENT GROUP, INC.', 'Financial Analysts', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90021', 'MODERNICA, INC', 'Furniture Finishers', 'GUATEMALA']
['', 'Denied', '90014', 'TJOT, LLC DBA TOPS JEWELRY ON TIME', '', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90006', 'ITALEE OPTICS, INC.', 'Industrial Production Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90061', 'PS 121 INC', 'Bookkeeping, Accounting, and Auditing Clerks', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90014', 'SUPER BELL JEWELRY CO INC', 'Jewelers and Precious Stone and Metal Workers', 'CHINA']
['Other Economic Sector', 'Denied', '90069', 'NIAZ INC. DBA FARRE SALON', 'Receptionists and Information Clerks', 'UNITED KINGDOM']
['Other Economic Sector', 'Denied', '90010', 'THE KOREA TIMES-LOS ANGELES, INC.', 'Reporters and Correspondents', 'UNITED STATES OF AMERICA']
['IT', 'Denied', '90066', 'GEHRY TECHNOLOGIES, INC', 'Software Developers, Systems Software', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90006', 'HANATOUR USA, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90040', 'ADORN CLOTHING MFG., INC.', 'Fashion Designers', 'SOUTH KOREA']
['Health Care', 'Denied', '90066', 'BCIW, INC. DBA ELITE ONCOLOGY MEDICAL GROUP, INC', 'Accountants and Auditors', 'PHILIPPINES']
['Retail', 'Denied', '90017', 'BRAVEBERRY LLC', 'Market Research Analysts and Marketing Specialists*', 'THAILAND']
['Other Economic Sector', 'Denied', '90046', 'MICHAEL TRIGG', 'Maids and Housekeeping Cleaners', 'MEXICO']
['Other Economic Sector', 'Denied', '90021', 'K.S.F TRADING, INC.', 'Marketing Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90010', 'GRIDDY INC.', 'Transportation, Storage, and Distribution Managers', 'JAPAN']
['', 'Denied', '90037', 'MYONG SUN CHO (T-POINT INC)', '', 'SOUTH KOREA']
['Health Care', 'Denied', '90005', 'ANGEL DENTAL GROUP, INC', 'First-Line Supervisors of Office and Administrative Support Workers', 'SOUTH KOREA']
['Health Care', 'Denied', '90036', 'KRISTY H BAE DDS A', 'Dentists, General', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90014', 'GOLDEN JEWELRY, INC.', 'Jewelers and Precious Stone and Metal Workers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90040', 'JFC INTERNATIONAL INC.', 'Marketing Managers', 'JAPAN']
['Hospitality', 'Denied', '90024', 'WESTWOOD NOODLE KITCHEN, INC.', 'Chefs and Head Cooks', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90040', 'JFC INTERNATIONAL INC.', 'Sales Managers', 'JAPAN']
['Other Economic Sector', 'Denied', '90049', 'VERONICA TOUB', 'Childcare Workers', 'UNITED KINGDOM']
['Retail', 'Denied', '90021', 'FABRIC AVENUE, INC.', 'Marketing Managers', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90020', 'MBC DISTRIBUTION, INC.', 'Producers and Directors', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90058', 'FOUR SEASONS GENERAL MERCHANDISE', 'Computer and Information Systems Managers', 'INDIA']
['Finance', 'Denied', '90010', 'FARMERS GROUP, INC.', 'Management Analysts', 'INDIA']
['Finance', 'Denied', '90010', 'ONY GLO, INC.', 'Financial Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90021', 'M & K TRADING INC.', 'Transportation, Storage, and Distribution Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90049', 'VERONICA TOUB', 'Childcare Workers', 'UNITED KINGDOM']
['Educational Services', 'Denied', '90064', 'GLOBAL INSTITUTE FOR DENTAL EDUCATION, LLC', 'Computer Systems Analysts', 'BRAZIL']
['Other Economic Sector', 'Denied', '90010', 'KAN GROUP CORP.', 'Reporters and Correspondents', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90008', 'URSULA MATTHEWS', 'Maids and Housekeeping Cleaners', 'MEXICO']
['Other Economic Sector', 'Denied', '90015', 'LA PROPERTIES INVESTMENT, INC.', 'Accountants and Auditors', 'PHILIPPINES']
['', 'Denied', '90025', 'BRENDA BOLLA AND BEN GIOVANNI BOLLA', 'Nannies', 'UGANDA']
['Other Economic Sector', 'Denied', '90046', 'THC PRODUCTIONS, INC., DBA THE HUMAN COMPANY', 'Administrative Services Managers', 'FRANCE']
['', 'Denied', '90024', 'HOLOMIC, LLC', 'Marketing Managers', 'INDIA']
['Other Economic Sector', 'Denied', '90058', 'SOOFER COMPANY, INC. DBA SADAF FOODS', 'Logisticians', 'ISRAEL']
['Retail', 'Denied', '90069', 'JOSEPHS ANTIQUE INC', 'Wholesale and Retail Buyers, Except Farm Products', 'JAPAN']
['Other Economic Sector', 'Denied', '90094', 'BELKIN INTERNATIONAL, INC.', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Denied', '90010', 'EBENEZER MEDICAL CLINIC, INC.', 'Bookkeeping, Accounting, and Auditing Clerks', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90025', 'BRENDA K. BOLLA AND BEN GIOVANNI BOLLA', 'Childcare Workers', 'UGANDA']
['Retail', 'Denied', '90040', 'CORNERSTONE APPAREL, INC.', 'Interior Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90058', 'SOOFER COMPANY, INC. DBA SADAF FOODS', 'Logisticians', 'ISRAEL']
['Other Economic Sector', 'Denied', '90015', 'JUNGWOO LEE DBA BELL AND COMPANY', 'Secretaries and Administrative Assistants, Except Legal, Medical, and Executive', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90058', 'DAMO TEXTILE INC.', 'Industrial Production Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90025', 'BRENDA K. BOLLA AND BEN GIOVANNI BOLLA', 'Childcare Workers', 'UGANDA']
['Advanced Mfg', 'Denied', '90021', 'HAN CLOTHING, INC.', 'Sales Managers', 'SOUTH KOREA']
['', 'Denied', '90021', 'STYLE IN USA, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90016', 'EEMA INDUSTRIES, INC. DBA LITON LIGHTING', 'Accountants and Auditors', 'PHILIPPINES']
['Other Economic Sector', 'Denied', '90021', 'A1 MIND INTERNATIONAL, INC.', 'Fashion Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Denied', '90005', 'DAILY SPORTS SEOUL USA, INC', 'Reporters and Correspondents', 'SOUTH KOREA']
['Advanced Mfg', 'Denied', '90014', 'PACIFIC JEWELRY SERVICES', 'Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products', 'MEXICO']
['Retail', 'Withdrawn', '90021', 'ANN 2 LA MODA, INC.', 'Sales Managers', 'SOUTH KOREA']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Secondary School', 'PHILIPPINES']
['Finance', 'Withdrawn', '90010', 'C&H TAX AND BUSINESS CONSULTING, INC.', 'Bookkeeping, Accounting, and Auditing Clerks', 'SOUTH KOREA']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Vocational Education', 'PHILIPPINES']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Secondary School', 'CANADA']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Vocational Education', 'PHILIPPINES']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Vocational Education', 'PHILIPPINES']
['Health Care', 'Withdrawn', '90019', "TEA GARDEN & HERBAL EMPORIUM DBA DR. TEA'S TEA GARDEN & HERBAL EMPORIUM", 'Health Diagnosing and Treating Practitioners, All Other', 'JAPAN']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Vocational Education', 'PHILIPPINES']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Vocational Education', 'PHILIPPINES']
['Educational Services', 'Withdrawn', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Special Education Teachers, Secondary School', 'PHILIPPINES']
['Other Economic Sector', 'Withdrawn', '90040', 'PROTREND, LTD.', 'Marketing Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90005', 'KBS AMERICA, INC.', 'Advertising and Promotions Managers', 'SOUTH KOREA']
['Hospitality', 'Withdrawn', '90018', 'SWEET TEMPTATIONS U.S.A., INC.', 'Bakers', 'MEXICO']
['Construction', 'Withdrawn', '90007', 'UGC ENTERPRISE, INC', 'Architects, Except Landscape and Naval', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90021', 'OAK APPAREL INC', 'Management Analysts', 'SOUTH KOREA']
['Finance', 'Withdrawn', '90066', 'KELSEY NATIONAL CORPORATION', 'Logisticians', 'KAZAKHSTAN']
['Hospitality', 'Withdrawn', '90020', 'PHAROS & SHRINE, INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Educational Services', 'Withdrawn', '90010', 'VISION 21 ART & DESIGN COLLEGE', 'Instructional Coordinators', 'SOUTH KOREA']
['Educational Services', 'Withdrawn', '90010', 'VISION 21 ART & DESIGN COLLEGE', 'Instructional Coordinators', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90021', 'PURPLE RAIN INC.', 'First-Line Supervisors of Production and Operating Workers', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90007', 'UNLIMITED SOURCE COMPANY, INC.', 'Computer Systems Analysts', 'SOUTH KOREA']
['IT', 'Withdrawn', '90010', 'NOWCOM CORPORATION', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Withdrawn', '90057', 'THE CHRISTIAN HEARLD, INC.', 'Public Relations Specialists', 'SOUTH KOREA']
['Retail', 'Withdrawn', '90010', 'E-RADIO KOREA USA.COM, INC.', 'Information Security Analysts, Web Developers, and Computer Network Architects', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90025', 'J.T. NAKAOKA ASSOCIATES ARCHITECTS', 'Interior Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90025', 'J.T. NAKAOKA ASSOCIATES ARCHITECTS', 'Interior Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90015', 'MEJOONG CORPORATION', 'Budget Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90010', 'J. H. KIM & ASSOCIATES A PROFESSIONAL CORPORATION', 'Lawyers', 'SOUTH KOREA']
['', 'Withdrawn', '90021', 'NEW PRIDE CORPORATION', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90005', 'Y&D ELECTRONIC SERVICE', 'Architectural and Engineering Managers', 'SOUTH KOREA']
['Health Care', 'Withdrawn', '90010', 'SEYONG CHOI PHYSICAL THERAPY', 'Recreational Therapists', 'SOUTH KOREA']
['Educational Services', 'Withdrawn', '90010', 'HANEUL EDUCATION CENTER', 'Instructional Coordinators', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90010', 'SENSE ENTERPRISE, INC.', 'Graphic Designers', 'SOUTH KOREA']
['Retail', 'Withdrawn', '90021', 'W&M ENTERPRISES, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['IT', 'Withdrawn', '90010', 'NOWCOM CORPORATION', 'Software Developers, Applications', 'UKRAINE']
['Educational Services', 'Withdrawn', '90032', 'CALIFORNIA STATE UNIVERSITY, LOS ANGELES', 'Postsecondary Teachers, All Other', 'CHINA']
['Other Economic Sector', 'Withdrawn', '90005', 'Y&D ELECTRONIC SERVICE', 'Management Analysts', 'SOUTH KOREA']
['IT', 'Withdrawn', '90067', 'RESPONSIVE TECHNOLOGIES, INC', 'Management Analysts', 'INDIA']
['Other Economic Sector', 'Withdrawn', '90057', 'SINJI ENTERTAINMENT GROUP, INC.', 'Public Relations Specialists', 'SOUTH KOREA']
['IT', 'Withdrawn', '90067', 'RESPONSIVE TECHNOLOGIES, INC', 'Management Analysts', 'INDIA']
['Other Economic Sector', 'Withdrawn', '90021', 'OAK APPAREL INC', 'Management Analysts', 'SOUTH KOREA']
['IT', 'Withdrawn', '90066', 'GEHRY TECHNOLOGIES INC.', 'Software Developers, Systems Software', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90064', "BIKRAM'S YOGA COLLEGE OF INDIA", 'Public Relations Specialists', 'AUSTRALIA']
['Educational Services', 'Withdrawn', '90020', 'DONGGUK UNIVERSITY LOS ANGELES', 'Health Specialties Teachers, Postsecondary', 'SOUTH KOREA']
['Biotechnology', 'Withdrawn', '90022', 'ACADEMIC MEDICAL RESEARCH INSTITUTE, INC.', 'Medical Scientists, Except Epidemiologists', 'PAKISTAN']
['Finance', 'Withdrawn', '90024', 'CANNON & COMPANY LLC', 'Accountants and Auditors', 'CHINA']
['Finance', 'Withdrawn', '90064', 'HOLTHOUSE CARLIN & VAN TRIGT LLP', 'Accountants and Auditors', 'SOUTH KOREA']
['Advanced Mfg', 'Withdrawn', '90058', 'HARVARD LABEL', 'Computer Systems Analysts', 'TAIWAN']
['Other Economic Sector', 'Withdrawn', '90040', 'TZENG LONG U.S.A. INC.', 'Market Research Analysts and Marketing Specialists*', 'TAIWAN']
['IT', 'Withdrawn', '90064', 'SHOPZILLA, INC', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Withdrawn', '90067', 'AD.NET, INC.', 'Marketing Managers', 'CANADA']
['Health Care', 'Withdrawn', '90025', 'WESTSIDE ACUPUNCTURE & WELLNESS CENTER, INC.', 'Health Diagnosing and Treating Practitioners, All Other', 'SOUTH KOREA']
['Advanced Mfg', 'Withdrawn', '90001', 'NEW CREW PRODUCTION CORP', 'Logisticians', 'SOUTH KOREA']
['Advanced Mfg', 'Withdrawn', '90001', 'NEW CREW PRODUCTION CORP', 'Accountants and Auditors', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90058', 'ABI USA SALES CORP.', 'Wholesale and Retail Buyers, Except Farm Products', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90007', 'UNION AMERICA INTERNATIONAL, INC.', 'Management Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90004', 'KSSEN INC', 'Administrative Services Managers', 'SOUTH KOREA']
['Aerospace', 'Withdrawn', '90057', 'BOLD ENGINEER & ASSOCIATE INC.', 'Architectural and Civil Drafters', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90015', 'RIPAK CORPORATION DBA STELLA SHOES', 'Graphic Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Withdrawn', '90015', 'RIPAK CORPORATION DBA STELLA SHOES', 'Graphic Designers', 'SOUTH KOREA']
['', 'Withdrawn', '90071', 'ADVANCED VIDEO COMMUNICATIONS, INC.', 'Database Administrators', 'TAIWAN']
