Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Energy,Certified,77056,AMOG CONSULTING INCORPORATED,Marine Engineers and Naval Architects,BRAZIL
Energy,Certified,77060,EXTERRAN ENERGY SOLUTIONS; L.P.,Financial Analysts,SRI LANKA
Aerospace,Certified,77079,HOUSTON OFFSHORE ENGINEERING; LLC,Marine Engineers and Naval Architects,INDIA
Retail,Certified,77025,STAGE STORES;INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,77010,EQUISTAR CHEMICALS LP,Environmental Engineers,CANADA
Aerospace,Certified,77056,CB&I INC,Civil Engineers,PHILIPPINES
Finance,Certified,77027,SITUS HOLDINGS LLC,Financial Analysts,INDIA
Health Care,Certified,77063,M. WINTER & ASSOCIATES PEDIATRIC REHABILITATION,Speech-Language Pathologists,COLOMBIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Electrical Engineers,CANADA
IT,Certified,77036,ROYAL TECHNOCRATS INC,Software Developers; Applications,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Electrical Engineers,THAILAND
Health Care,Certified,77024,MEMORIAL HERMANN HEALTHCARE SYSTEM,Occupational Therapists,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Chemical Engineers,UNITED KINGDOM
Aerospace,Certified,77079,HOUSTON OFFSHORE ENGINEERING; LLC,Marine Engineers and Naval Architects,INDIA
Not Available,Certified,77042,MANJU SOFTWARE SOLUTIONS INC,Computer Systems Analysts,INDIA
Aerospace,Certified,77040,POST-TENSION SOLUTIONS OF TEXAS; INC.,Architects; Except Landscape and Naval,COLOMBIA
Advanced Mfg,Certified,77042,SCHLUMBERGER TECHNOLOGY CORPORATION,Sales Managers,NIGERIA
Energy,Certified,77041,THE MUDLOGGING COMPANY USA; LP,Architectural and Engineering Managers,SOUTH AFRICA
Educational Services,Certified,77012,HOUSTON GATEWAY ACADEMY,Elementary School Teachers; Except Special Education,VENEZUELA
Health Care,Certified,77063,M. WINTER & ASSOCIATES PEDIATRIC REHABILITATION,Speech-Language Pathologists,COLOMBIA
Aerospace,Certified,77084,AIA ENGINEERS; LTD,Civil Engineers,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,ECUADOR
Aerospace,Certified,77056,CB&I INC,Mechanical Engineers,INDIA
Aerospace,Certified,77074,STRUCTUNEERING INC.,Civil Engineers,INDIA
Aerospace,Certified,77056,CB&I INC,Electrical Engineers,PHILIPPINES
Other Economic Sector,Certified,77002,USA WASTE MANAGEMENT RESOURCES; LLC,Network and Computer Systems Administrators*,INDIA
IT,Certified,77077,EZ2 TECHNOLOGIES; INC,Computer and Information Systems Managers,INDIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Marine Engineers and Naval Architects,INDIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Architectural and Engineering Managers,INDIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Civil Engineers,INDIA
Energy,Certified,77002,CALPINE CORPORATION,Financial Managers,INDIA
Energy,Certified,77042,MAERSK OIL HOUSTON,Architectural and Engineering Managers,AUSTRALIA
IT,Certified,77024,STRUCTURE CONSULTING GROUP; LLC,Computer Systems Analysts,CANADA
Energy,Certified,77079,CONOCOPHILLIPS COMPANY,Software Developers; Applications,SPAIN
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Architectural and Engineering Managers,UNITED KINGDOM
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Construction Managers,INDIA
Advanced Mfg,Certified,77067,VOLTA LLC,Mechanical Engineers,INDIA
Other Economic Sector,Certified,77006,ATLANTIC COMMUNICATIONS LLC,Geoscientists; Except Hydrologists and Geographers,CANADA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Purchasing Managers,INDIA
Other Economic Sector,Certified,77002,PROS; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77002,PROS; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Mechanical Engineers,BRAZIL
Energy,Certified,77046,DIRECT ENERGY,Database Administrators,INDIA
Energy,Certified,77036,NATIONAL OILWELL VARCO; L.P.,Mechanical Engineers,INDIA
IT,Certified,77032,FSV PAYMENT SYSTEMS; INC.,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,77002,PROS; INC.,Software Developers; Applications,CHINA
Energy,Certified,77002,ENBRIDGE EMPLOYEE SERVICES; INC.,Software Developers; Applications,CANADA
IT,Certified,77024,STRUCTURE CONSULTING GROUP; LLC,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,INDIA
Energy,Certified,77077,SCHLUMBERGER TECHNOLOGY CORP,Petroleum Engineers,INDIA
Other Economic Sector,Certified,77055,NOVA ASSET MANAGEMENT; INC.,Management Analysts,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
IT,Certified,77099,TLV ADVANCED SOFTWARE. INC,Software Developers; Applications,MEXICO
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Mechanical Engineers,INDIA
IT,Certified,77042,BMC SOFTWARE; INC.,Software Developers; Applications,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77002,VALERUS COMPRESSION SERVICES; L.P.,Mechanical Engineers,INDIA
IT,Certified,77024,STRUCTURE CONSULTING GROUP; LLC,Software Developers; Systems Software,INDIA
Aerospace,Certified,77024,DORIS USA; INC.,Chemical Engineers,INDIA
Other Economic Sector,Certified,77057,K -TEK RESOURCING LLC,Software Developers; Applications,CHINA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Budget Analysts,CANADA
Advanced Mfg,Certified,77064,FOXCONN CORPORATION,Computer Systems Analysts,CHINA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,VENEZUELA
Not Available,Certified,77010,HESS CORPORATION,Geoscientists; Except Hydrologists and Geographers,RUSSIA
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Chemical Engineers,INDIA
IT,Certified,77036,SIERRA INFOSYS INC,Computer Systems Analysts,INDIA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Accountants and Auditors,HONDURAS
IT,Certified,77036,AL-RAZAQ COMPUTING SERVICES,Software Developers; Applications,INDIA
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77041,TOSHIBA INTERNATIONAL CORPORATION,Electronics Engineers; Except Computer,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,JAPAN
Other Economic Sector,Certified,77046,PBK ARCHITECTS; INC.,Electrical Engineers,PHILIPPINES
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,ARGENTINA
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
IT,Certified,77099,CWC INTERNATIONAL INC.,Software Developers; Applications,INDIA
Not Available,Certified,77060,PHARM-OLAM INTERNATIONAL; LTD.,Biological Technicians,INDIA
Energy,Certified,77002,CHENIERE ENERGY; INC.,Cost Estimators,PHILIPPINES
Aerospace,Certified,77079,FOSTER WHEELER USA CORPORATION,Chemical Engineers,VENEZUELA
Aerospace,Certified,77079,FOSTER WHEELER USA CORPORATION,Chemical Engineers,CANADA
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Chemical Engineers,AZERBAIJAN
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Chemical Engineers,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Software Developers; Applications,CHINA
Advanced Mfg,Certified,77041,LSPHE(US);INC.,Mechanical Engineers,CHINA
IT,Certified,77036,SIERRA INFOSYS INC,Computer Systems Analysts,INDIA
Aerospace,Certified,77010,ABM ELECTRICAL POWER SOLUTIONS,Electrical Engineers,HUNGARY
Aerospace,Certified,77084,MUSTANG ENGINEERING; L.P.,Chemical Engineers,MEXICO
Aerospace,Certified,77079,TECHNIP USA; INC.,Marine Engineers and Naval Architects,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Accountants and Auditors,VENEZUELA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,NIGERIA
Retail,Certified,77072,BEAUTY SENSATION; LLC.,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
Other Economic Sector,Certified,77092,JIT DECOR & SUNCONTROL INC.,Software Developers; Applications,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
IT,Certified,77036,KAAGA TECHNOLOGIES; INC,Computer and Information Systems Managers,INDIA
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
IT,Certified,77057,K -TEK RESOURCING LLC,Software Developers; Applications,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Electrical Engineers,INDIA
Educational Services,Certified,77004,UNIVERSITY OF HOUSTON,Geoscientists; Except Hydrologists and Geographers,CHINA
Advanced Mfg,Certified,77064,FOXCONN ASSEMBLY LLC,Computer Support Specialists,TAIWAN
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Construction Managers,PHILIPPINES
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Chemical Engineers,INDIA
Advanced Mfg,Certified,77002,ASCEND PERFORMANCE MATERIALS,Materials Engineers,CANADA
Advanced Mfg,Certified,77064,FOXCONN CORPORATION,Computer Programmers,CHINA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,SOUTH KOREA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
IT,Certified,77024,VANTAGE FORCE; INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,VENEZUELA
Energy,Certified,77060,EXXONMOBIL DEVELOPMENT COMPANY,Natural Sciences Managers,FRANCE
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,MEXICO
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
IT,Certified,77024,PARADIGM GEOPHYSICAL CORP,Software Developers; Applications,ARGENTINA
Energy,Certified,77060,EXXONMOBIL DEVELOPMENT COMPANY,Petroleum Engineers,COLOMBIA
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,VENEZUELA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Architectural and Engineering Managers,INDIA
IT,Certified,77079,PIMSOFT INC.,Sales Engineers,INDIA
Other Economic Sector,Certified,77084,MULTIPHASE SOLUTIONS KENNY; INC.,Chemical Engineers,CHINA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Architectural and Engineering Managers,MEXICO
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Architectural and Engineering Managers,VENEZUELA
Energy,Certified,77079,CONOCOPHILLIPS COMPANY,Geoscientists; Except Hydrologists and Geographers,ISRAEL
Advanced Mfg,Certified,77035,WORLDWIDE OILFIELD MACHINE;INC.,Electronics Engineers; Except Computer,INDIA
IT,Certified,77040,ECOM ELITE COMPUTER CONSULTANTS LP,Software Developers; Applications,INDIA
IT,Certified,77077,ISQARE TECHNOLOGIES;INC,Software Developers; Applications,INDIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Chemical Engineers,INDIA
Energy,Certified,77002,CHENIERE ENERGY; INC.,Mechanical Engineers,INDIA
IT,Certified,77077,ISQARE TECHNOLOGIES;INC,Software Developers; Applications,INDIA
IT,Certified,77041,PERIPHERAL COMPUTER SUPPORT; INC.,Electronics Engineers; Except Computer,MEXICO
IT,Certified,77070,SAI BUSINESS SOLUTIONS; LLC.,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,77042,EXPRESS ENERGY SERVICES OPERATING; LP,Industrial Production Managers,MEXICO
Aerospace,Certified,77002,INTERTEK USA INC.,Mechanical Engineers,CHINA
IT,Certified,77077,EZ2 TECHNOLOGIES; INC,Computer and Information Systems Managers,INDIA
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Mechanical Engineers,MEXICO
Advanced Mfg,Certified,77041,CLEARCORRECT OPERATING LLC,Software Developers; Applications,IRAN
Other Economic Sector,Certified,77042,DRESSER-RAND COMPANY,Industrial Engineers,INDIA
Other Economic Sector,Certified,77095,TELCO INTERCONTINENTAL CORP.,Materials Engineers,TAIWAN
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Construction Managers,TURKEY
IT,Certified,77036,SIERRA INFOSYS INC,Software Developers; Applications,INDIA
Educational Services,Certified,77030,THE UNIV. OF TEXAS HEALTH SCIENCE CENTER - HOUSTON,Physicians and Surgeons; All Other,INDIA
IT,Certified,77057,FLEXERA GLOBAL; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Mechanical Engineers,RUSSIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Mechanical Engineers,VENEZUELA
Geospatial,Certified,77042,TGS-NOPEC GEOPHYSICAL COMPANY,Geoscientists; Except Hydrologists and Geographers,INDIA
Other Economic Sector,Certified,77042,DRESSER-RAND COMPANY,Mechanical Engineers,VENEZUELA
Other Economic Sector,Certified,77042,DRESSER-RAND COMPANY,Industrial Engineers,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Chemical Engineers,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,INDIA
IT,Certified,77056,ALERT LOGIC; INC.,Computer Systems Analysts,RUSSIA
IT,Certified,77036,SIERRA INFOSYS INC,Computer Systems Analysts,INDIA
IT,Certified,77036,SIERRA INFOSYS INC,Computer Systems Analysts,INDIA
Energy,Certified,77056,TEXAS EASTERN TRANSMISSION LP,Accountants and Auditors,RUSSIA
Other Economic Sector,Certified,77024,HOUSTON INTERNATIONAL INSURANCE GROUP; LTD.,Software Developers; Applications,PAKISTAN
Aerospace,Certified,77090,CHEMERICA O&G ENGINEERING SERVICES CORP,Mechanical Engineers,CHINA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,INDIA
IT,Certified,77077,ISQARE TECHNOLOGIES;INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Computer and Information Systems Managers,INDIA
Advanced Mfg,Certified,77040,OYOG OPERATIONS LP,Mechanical Engineers,CANADA
Not Available,Certified,77066,RCI INTERNET SERVICES; INC.,Art Directors,PAKISTAN
Transportation,Certified,77032,CEVA FREIGHT LLC,Transportation; Storage; and Distribution Managers,INDIA
Other Economic Sector,Certified,77027,TIMMONS ADVISORS; LLC,Accountants and Auditors,INDIA
Other Economic Sector,Certified,77002,PAGESOUTHERLANDPAGE,Architects; Except Landscape and Naval,TURKEY
Other Economic Sector,Certified,77002,USA WASTE MANAGEMENT RESOURCES; LLC,Computer and Information Systems Managers,INDIA
Retail,Certified,77013,SUHAAN GROUP LLC,Accountants and Auditors,INDIA
Other Economic Sector,Certified,77002,USA WASTE MANAGEMENT RESOURCES; LLC,Computer and Information Systems Managers,INDIA
Other Economic Sector,Certified,77002,USA WASTE MANAGEMENT RESOURCES; LLC,Computer Systems Analysts,SPAIN
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Mechanical Engineers,RUSSIA
Advanced Mfg,Certified,77064,PETROLEUM ANALYZER COMPANY LP,Industrial Engineers,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Chemical Engineers,COLOMBIA
Energy,Certified,77079,BP AMERICA INC.,Petroleum Engineers,NIGERIA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Civil Engineers,EGYPT
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,MEXICO
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,COLOMBIA
IT,Certified,77036,SIERRA INFOSYS INC,Software Developers; Applications,INDIA
IT,Certified,77070,SAI BUSINESS SOLUTIONS; LLC.,Software Developers; Applications,INDIA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Mechanical Engineers,INDIA
Energy,Certified,77046,DIRECT ENERGY,Software Developers; Applications,INDIA
Aerospace,Certified,77090,VELOSI AMERICA LLC,Mechanical Engineers,UNITED KINGDOM
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Computer Systems Analysts,INDIA
Aerospace,Certified,77077,GENESIS ENGINEERING; LLC,Engineering Managers,INDIA
Other Economic Sector,Certified,77040,AIV; L.P.,Sales Representatives; Wholesale and Manufacturing; Except Technical and Scientific Products,BRAZIL
Other Economic Sector,Certified,77042,DRESSER-RAND COMPANY,Software Developers; Applications,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Mechanical Engineers,PHILIPPINES
IT,Certified,77057,K -TEK RESOURCING LLC,Software Developers; Applications,INDIA
IT,Certified,77099,CWC INTERNATIONAL INC.,Software Developers; Applications,INDIA
Not Available,Denied,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Advanced Mfg,Certified,77090,T3 ENERGY SERVICE; INC.,Materials Engineers,CANADA
Aerospace,Certified,77079,HOUSTON OFFSHORE ENGINEERING; LLC,Civil Engineers,SINGAPORE
Advanced Mfg,Certified,77051,PIPING TECHNOLOGY & PRODUCTS; INC.,Mechanical Engineers,NEPAL
Aerospace,Certified,77064,NCI GROUP; INC.,Software Developers; Applications,INDIA
Not Available,Denied,77042,AIR SECURITY INTERNATIONAL;,Accountants,ALBANIA
Aerospace,Certified,77090,VELOSI AMERICA LLC,Mechanical Engineers,INDIA
Other Economic Sector,Certified,77074,AA RESTAURANT EQUIPMENT CO. INC.,Electronics Engineers; Except Computer,CHINA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
Aerospace,Certified,77039,LINDSAYCA USA,Purchasing Managers,VENEZUELA
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,MEXICO
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Construction Managers,TAIWAN
Aerospace,Certified,77077,LLOYDS REGISTER TECHNICAL SERVICES; INC.,Computer Systems Analysts,COLOMBIA
Geospatial,Certified,77042,ION GEOPHYSICAL CORPORATION,Geoscientists; Except Hydrologists and Geographers,MEXICO
Aerospace,Certified,77042,AUDUBON ENGINEERING OPERATIONS; LLC,Civil Engineers,INDIA
Hospitality,Certified,77077,SYSCO CORPORATION,Computer Systems Analysts,INDIA
Geospatial,Certified,77042,ION GEOPHYSICAL CORPORATION,Geoscientists; Except Hydrologists and Geographers,ALGERIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Electrical Engineers,KAZAKHSTAN
Energy,Certified,77079,BP AMERICA INC.,Petroleum Engineers,IRAN
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Software Developers; Systems Software,INDIA
Aerospace,Certified,77042,EXMAR OFFSHORE COMPANY,Mechanical Engineers,INDIA
Aerospace,Certified,77042,AUDUBON ENGINEERING OPERATIONS; LLC,Electrical Engineers,INDIA
Finance,Certified,77002,AEI SERVICES LLC,Accountants and Auditors,CHINA
Other Economic Sector,Certified,77041,DRILLTECH SERVICES (USA) INC.,Financial Managers,CHINA
Educational Services,Certified,77081,SER-NIOS CHARTER SCHOOL,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,VENEZUELA
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Certified,77072,ALIEF INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Energy,Certified,77041,W-INDUSTRIES,Software Developers; Applications,SLOVAKIA
Advanced Mfg,Certified,77064,FOXCONN EMS; INC.,Electrical and Electronics Engineering Technicians,MEXICO
Not Available,Denied,77024,SPRING BRANCH INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Not Available,Denied,77025,JACQUELYN SCHRIVER,Home Health Aides,EL SALVADOR
Not Available,Denied,77079,2H OFFSHORE INC.,Engineering Managers,INDIA
Not Available,Denied,77019,BAKER HUGHES; INC.,Auditors,CHINA
Not Available,Denied,77003,CANAL FAMILY AND INDUSTRIAL MEDICINE,Accountants,COLOMBIA
Not Available,Denied,77024,SUMITOMO CORPORATION OF AMERICA,Sales Managers,UNITED KINGDOM
Not Available,Denied,77099,COSMOS FOUNDATION; INC.,Instructional Coordinators,TURKEY
Not Available,Denied,77041,S&R PROFESSIONALS; L.P.,Computer Software Engineers; Applications,INDIA
Not Available,Denied,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Not Available,Denied,77031,RAINDROP FOUNDATION; INC.,Public Relations Managers,TURKEY
Not Available,Denied,77041,S&R PROFESSIONALS; L.P.,Computer Software Engineers; Applications,INDIA
Not Available,Denied,77002,KBR TECHNICAL SERVICES; INC.,Chemical Engineers,SOUTH KOREA
Not Available,Denied,77042,SWORD INC,Computer Software Engineers; Applications,BELARUS
IT,Denied,77036,PEGASUS VERTEX; INC.,Petroleum Engineers,CHINA
Not Available,Denied,77099,COSMOS FOUNDATION; INC.,Instructional Coordinators,TURKEY
Not Available,Denied,77042,INFODAT INTERNATIONAL INC.,Computer Software Engineers; Applications,INDIA
Not Available,Denied,77042,INFODAT INTERNATIONAL INC.,Computer Software Engineers; Applications,INDIA
Not Available,Denied,77042,HALLIBURTON ENERGY SERVICES; INC.,Computer Systems Analysts,PERU
Educational Services,Denied,77099,COSMOS FOUNDATION; INC.,Secondary School Teachers; Except Special and Vocational Education,TURKEY
Advanced Mfg,Denied,77087,ALPHAMAR GROUP INC.,Training and Development Specialists,GREECE
Retail,Denied,77005,THREE DOORS LLC,Accountants and Auditors,SOUTH KOREA
Not Available,Denied,77079,FOSTER WHEELER USA CORPORATION,Mechanical Engineers,COLOMBIA
Not Available,Denied,77079,FOSTER WHEELER USA CORPORATION,Engineering Managers,INDIA
Not Available,Denied,77042,HEADWORKS INC.,Sales Managers,CANADA
Retail,Denied,77024,MEMORIAL FOOD MARKET INC,Bookkeeping; Accounting; and Auditing Clerks,PAKISTAN
Finance,Denied,77036,CMCD LLC,Accountants and Auditors,CHINA
Educational Services,Denied,77032,ALDINE INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Educational Services,Denied,77032,ALDINE INDEPENDENT SCHOOL DISTRICT,Elementary School Teachers; Except Special Education,MEXICO
Other Economic Sector,Withdrawn,77002,FOSTERQUAN; LLP,Lawyers,CHINA
Energy,Denied,77056,SCHLUMBERGER TECHNOLOGY CORPORATION,Petroleum Engineers,VENEZUELA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Engineering Managers,INDIA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,INDIA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Electronics Engineers; Except Computer,SINGAPORE
IT,Denied,77041,S&R PROFESSIONALS; L.P.,Software Developers; Applications,INDIA
IT,Denied,77099,CWC INTERNATIONAL INC.,Software Developers; Applications,INDIA
Other Economic Sector,Denied,77004,MIDTOWNE SPA OF HOUSTON INC.,First-Line Supervisors of Personal Service Workers,MEXICO
Transportation,Denied,77073,PENTAGON FREIGHT SERVICES INC,Chief Executives,UNITED KINGDOM
Other Economic Sector,Denied,77057,LAB CONSULTING PARTNERSHIP; INC.,Management Analysts,SOUTH KOREA
IT,Denied,77036,SIERRA INFOSYS INC,Software Developers; Systems Software,INDIA
IT,Denied,77036,SIERRA INFOSYS INC,Software Developers; Systems Software,INDIA
Finance,Denied,77041,EDF TRADING NORTH AMERICA; LLC,Financial Analysts,INDIA
Aerospace,Denied,77077,GTC TECHNOLOGY US; LLC,Sales Engineers,SOUTH KOREA
Not Available,Denied,77010,HESS CORPORATION,Securities; Commodities; and Financial Services Sales Agents,CANADA
Aerospace,Denied,77075,POWELL ELECTRICAL SYSTEMS; INC.,Electrical Engineers,INDIA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Marine Engineers and Naval Architects,INDIA
Automotive,Denied,77036,COLLISION PLUS INC.,Chief Executives,SOUTH KOREA
Not Available,Denied,77075,SESAME HUT #2,Chefs and Head Cooks,SOUTH KOREA
Energy,Denied,77056,GDF SUEZ ENERGY NORTH AMERICA; INC.,Market Research Analysts and Marketing Specialists*,VIETNAM
Automotive,Denied,77082,FAIR CAR CARE,Automotive Service Technicians and Mechanics,CANADA
Advanced Mfg,Denied,77077,SBM ATLANTIA; INC.,Marine Engineers and Naval Architects,INDIA
