Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Advanced Mfg,Certified,95134,DIGITALOPTICS CORPORATION EAST (SUBSIDIARY OF TESSERA),Materials Engineers,ISRAEL
Agribusiness,Certified,04743,IRVING WOODLANDS; LLC,Transportation; Storage; and Distribution Managers,CANADA
IT,Certified,94080,SUCCESSFACTORS; INC.,Software Developers; Applications,INDIA
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Financial Analysts,INDIA
Not Available,Denied,60062,MALNATI ORGANIZATION; INC.,Food Service Managers,MEXICO
IT,Certified,27513,SAS INSTITUTE INC.,Software Developers; Applications,SOUTH KOREA
Health Care,Certified,21804,PENINSULA NEPHROLOGY ASSOCIATES; P.A.,Physicians and Surgeons; All Other,INDIA
IT,Certified,94538,PROSPANCE INC.,Software Developers; Applications,INDIA
IT,Certified,27709,IBM CORPORATION,Industrial Engineers,INDIA
IT,Certified,08837,TECHDEMOCRACY LLC,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Aerospace,Certified,58078,MOORE ENGINEERING; INC.,Civil Engineers,INDIA
Energy,Certified,78249,VALERO ENERGY CORP,Chemical Engineers,NEPAL
IT,Certified,94043,SYNOPSYS; INC.,Electronics Engineers; Except Computer,CHINA
IT,Certified,48226,COMPUWARE CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94043,GOOGLE INC.,Software Developers; Applications,INDIA
IT,Certified,08854,MARLABS; INC,Software Developers; Applications,INDIA
IT,Certified,95110,ADOBE SYSTEMS INCORPORATED,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,60196,MOTOROLA SOLUTIONS INC.,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,94111,LIVEVOX,Computer and Information Systems Managers,INDIA
Advanced Mfg,Certified,92821,BECKMAN COULTER; INC,Software Developers; Applications,INDIA
Educational Services,Certified,27858,EAST CAROLINA UNIVERSITY,Mathematical Science Teachers; Postsecondary,GREECE
Construction,Certified,30009,THYSSENKRUPP ELEVATOR,Software Developers; Applications,INDIA
Finance,Certified,30327,ING INSTITUTIONAL PLAN SERVICES; LLC,Software Developers; Applications,INDIA
Finance,Certified,28255,BANK OF AMERICA,Financial Analysts,MONGOLIA
IT,Certified,20852,LCG SYSTEMS; LLC,Software Developers; Applications,ETHIOPIA
IT,Certified,08873,NATSOFT CORPORATION,Software Developers; Applications,INDIA
Educational Services,Certified,72701,UNIVERSITY OF ARKANSAS,Biological Science Teachers; Postsecondary,SOUTH KOREA
Health Care,Certified,92880,ABDOLHOSSEINI VAHABI DDS INC,Dentists; General,CANADA
IT,Certified,08837,TECHDEMOCRACY LLC,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Aerospace,Certified,91910,GOODRICH AEROSTRUCTURES DIVISION,Mechanical Engineers,INDIA
IT,Certified,95110,ADOBE SYSTEMS INCORPORATED,Computer and Information Research Scientists,INDIA
IT,Certified,08820,KAIZEN TECHNOLOGIES; INC,Software Developers; Applications,EGYPT
Advanced Mfg,Certified,11747,MARCHON EYEWEAR INC.,Commercial and Industrial Designers,HONG KONG
Not Available,Certified,20770,SGT; INC.,Aerospace Engineers,CANADA
Finance,Certified,10022,CITICORP NORTH AMERICA INC.,Credit Analysts,RUSSIA
Educational Services,Certified,92834,CALIFORNIA STATE UNIVERSITY; FULLERTON,Business Teachers; Postsecondary,BULGARIA
Other Economic Sector,Certified,20910,QUALITY TIME LEARNING CENTER LLC,Preschool Teachers; Except Special Education,INDIA
IT,Certified,01581,QUALITY MATRIX INC,Software Developers; Applications,INDIA
Finance,Certified,10022,BLACKROCK FINANCIAL MANAGEMENT,Software Developers; Applications,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,NIGERIA
IT,Certified,95110,ADOBE SYSTEMS INCORPORATED,Accountants and Auditors,INDIA
IT,Certified,77477,KENNEDY INTERNATIONAL SOFTWARE; INC,Software Developers; Applications,INDIA
IT,Certified,08852,ORION SYSTEMS INTEGRATORS; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95054,APPLIED MATERIALS; INC.,Sales Engineers,SOUTH KOREA
Biotechnology,Certified,90005,JOONGANG DAILY NEWS CA; INC. DBA THE KOREA DAILY,Operations Research Analysts,SOUTH KOREA
IT,Certified,08817,DIASPARK; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
IT,Certified,80016,WHIP SYSTEMS; LLC,Software Developers; Applications,INDIA
Finance,Certified,90010,LEE & PARK CO.; AN ACCOUNTANCY CORP.,Accountants and Auditors,SOUTH KOREA
IT,Certified,94043,GOOGLE INC.,Software Developers; Applications,IRAN
IT,Certified,07110,SWANKTEK; INC,Software Developers; Applications,INDIA
IT,Certified,94104,TINYCO; INC.,Computer and Information Systems Managers,CANADA
IT,Certified,20170,CLUTCHPOINT; LLC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,60196,MOTOROLA SOLUTIONS INC.,Software Developers; Applications,INDIA
Health Care,Certified,19348,GENESIS REHABILITATION SERVICES,Occupational Therapists,BARBADOS
IT,Certified,95110,ADOBE SYSTEMS INCORPORATED,Software Developers; Systems Software,INDIA
Automotive,Certified,48111,VISTEON CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Marketing Managers,SINGAPORE
IT,Certified,94085,HCL AMERICA INC.,Management Analysts,INDIA
Other Economic Sector,Certified,19103,DELOITTE CONSULTING LLP,Software Developers; Applications,INDIA
Advanced Mfg,Certified,94089,APPLIED MICRO CIRCUITS CORPORATION,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,75006,THOMSON REUTERS (TAX & ACCOUNTING) SERVICES INC.,Software Developers; Applications,TRINIDAD AND TOBAGO
Other Economic Sector,Certified,11590,ACCELERATED INNOVATORS INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Other Economic Sector,Certified,10018,CAROLINA HERRERA LTD.,Industrial Engineers,ITALY
Advanced Mfg,Certified,95134,BROCADE COMMUNICATIONS SYSTEMS; INC.,Software Developers; Applications,INDIA
IT,Certified,43017,UNITED SOFTWARE GROUP; INC.,Software Developers; Applications,INDIA
Hospitality,Certified,07073,TWC ENTERPRISES III LLC D/B/A SORRENTO RISTORANTE,Food Service Managers,ITALY
IT,Certified,06033,SAGARSOFT; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,43215-6194,PORTER WRIGHT MORRIS & ARTHUR LLP,Lawyers,JAPAN
IT,Certified,08830,MAGNUM INFOTECH INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,13057,ANAREN MICROWAVE; INC.,Electronics Engineers; Except Computer,INDIA
IT,Certified,75057,TRANSAMERICAN INFORMATION SYSTEMS,Computer and Information Systems Managers,INDIA
Agribusiness,Certified,30620,HARRISON POULTRY,Meat; Poultry; and Fish Cutters and Trimmers,VIETNAM
IT,Certified,10577,ATOS IT SOLUTIONS AND SERVICES; INC.,Computer Systems Analysts,INDIA
IT,Certified,75002,SELSOFT INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,22203,ENVIRON INTERNATIONAL CORPORATION,Software Developers; Applications,INDIA
IT,Certified,08854,MARLABS; INC,Computer Systems Analysts,INDIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,CANADA
IT,Certified,70062,COMTEC CONSULTANTS; INC,Computer Systems Analysts,INDIA
Automotive,Certified,48331,ROBERT BOSCH LLC,Mechanical Engineers,SOUTH KOREA
Retail,Certified,77072,BEAUTY SENSATION; LLC.,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
IT,Certified,48335,MERIDIAN TECHNOLOGIES; INC,Software Developers; Applications,INDIA
Aerospace,Certified,98004,CTS TECHNICAL SERVICES; INC.,Mechanical Engineers,ITALY
Other Economic Sector,Certified,33126,HISPANIC GROUP CORPORATION,Advertising and Promotions Managers,PERU
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,UNITED KINGDOM
Other Economic Sector,Certified,10178,INTERCEPT INTERACTIVE DBA UNDERTONE NETWORKS,Software Developers; Applications,CHINA
Finance,Certified,94405,FRANKLIN TEMPLETON,Financial Analysts,FRANCE
IT,Certified,95134,NETGEAR; INC.,Computer and Information Systems Managers,INDIA
Health Care,Certified,48106,IHA HEALTH SERVICES CORPORATION,Internists; General,INDIA
Advanced Mfg,Certified,78249,VALERO ENERGY CORP,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,15276-0101,VILLARES CORPORATION OF AMERICA,Logisticians,VENEZUELA
IT,Certified,07920,PRECISION MANAGEMENT GROUP; INC.,Software Developers; Applications,INDIA
Educational Services,Certified,87131,UNIVERSITY OF NEW MEXICO,Communications Teachers; Postsecondary,JAPAN
Automotive,Certified,48111,VISTEON CORPORATION,Mechanical Engineers,CANADA
IT,Certified,94107,DROPBOX; INC.,Software Developers; Applications,GEORGIA
Other Economic Sector,Certified,48335,SOUTEC LTD,Architectural and Engineering Managers,ITALY
IT,Certified,94043,INTUIT,Computer Systems Analysts,INDIA
IT,Certified,75080,TECH MAHINDRA (AMERICAS) INC.; (FORMERLY MBT INTERNATIONAL; INC.),Sales Managers,INDIA
IT,Certified,08854,MARLABS; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,90250,OSI SYSTEMS; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
Aerospace,Certified,95054,STOKE; INC.,Software Developers; Systems Software,INDIA
Not Available,Certified,94043,LINKEDIN CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94065,ORACLE AMERICA; INC.,Software Developers; Systems Software,TAIWAN
IT,Certified,98004,CONCUR TECHNOLOGIES; INC.,Software Developers; Applications,INDIA
Educational Services,Certified,85550,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Elementary School Teachers; Except Special Education,PHILIPPINES
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Educational Services,Certified,15219,S PERRY GROUP LLC,Market Research Analysts and Marketing Specialists*,JAPAN
Not Available,Denied,60062,MALNATI ORGANIZATION; INC.,Food Service Managers,MEXICO
Advanced Mfg,Certified,94066,RESPONSYS INC,Software Developers; Applications,INDIA
Finance,Certified,94544,VISA USA,Accountants and Auditors,CANADA
IT,Certified,94085,HCL AMERICA INC.,Computer Systems Analysts,INDIA
IT,Certified,75093,XENOSOFT TECHNOLOGIES; INC,Software Developers; Applications,INDIA
IT,Certified,48033,EPITEC; INC.,Computer Systems Analysts,INDIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Managers,FINLAND
IT,Certified,94086,OPAL SOFT; INC.,Software Developers; Applications,INDIA
IT,Certified,48226,COMPUWARE CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94105,POTI; INC.,Software Developers; Applications,SWEDEN
Advanced Mfg,Certified,60532,SSAB ENTERPRISES; LLC,Materials Engineers,CANADA
Finance,Certified,90071,CAPITAL RESEARCH COMPANY,Financial Analysts,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Other Economic Sector,Certified,22203,TOWERS WATSON DELAWARE INC.,Actuaries,PHILIPPINES
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77092,JIT DECOR & SUNCONTROL INC.,Software Developers; Applications,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,INDIA
Educational Services,Certified,85550,SAN CARLOS UNIFIED SCHOOL DISTRICT #20,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Aerospace,Certified,66202,INDUSTRIAL ACCESSORIES COMPANY; INC.,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,MEXICO
Finance,Certified,91789,INCUV INC,Accountants and Auditors,SOUTH KOREA
IT,Certified,01608,AVCO CONSULTING INC,Software Developers; Applications,INDIA
IT,Certified,19422,UNISYS CORPORATION,Computer and Information Systems Managers,INDIA
IT,Certified,48226,COMPUWARE CORPORATION,Software Developers; Applications,INDIA
Other Economic Sector,Certified,33134,NEXPRO INTERNATIONAL; LLC,General and Operations Managers,VENEZUELA
Aerospace,Certified,21117,DHILLON ENGINEERING INC.,Mechanical Engineers,INDIA
Retail,Certified,95054,CHEGG; INC.,Software Developers; Applications,INDIA
IT,Certified,15275,MASTECH; INC.; A MASTECH HOLDINGS; INC. COMPANY,Software Developers; Applications,INDIA
Other Economic Sector,Certified,78682,DELL PRODUCTS LP,Accountants and Auditors,INDIA
Aerospace,Certified,21117,DHILLON ENGINEERING INC.,Architects; Except Landscape and Naval,UNITED KINGDOM
IT,Certified,08902,PROMATRIX CORP,Software Developers; Applications,INDIA
IT,Certified,20005,COMPASS SOLUTIONS; LLC,Network and Computer Systems Administrators*,NIGERIA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Management Analysts,CHINA
IT,Certified,07306,CENTROID PARTNERS LLC,Computer Systems Analysts,INDIA
IT,Certified,08902,PROMATRIX CORP,Software Developers; Applications,INDIA
IT,Certified,08854,EZ SOLUTIONS INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,22102,BOOZ ALLEN HAMILTON,Management Analysts,INDIA
Advanced Mfg,Certified,60093,KRAFT FOODS GROUP INC,Food Scientists and Technologists,CANADA
IT,Certified,08902,PROMATRIX CORP,Software Developers; Applications,INDIA
Finance,Certified,07094,ERNST & YOUNG U.S. LLP,Accountants and Auditors,SOUTH KOREA
IT,Certified,48083,UNIFIED BUSINESS TECHNOLOGIES,Software Developers; Applications,INDIA
IT,Certified,08902,PROMATRIX CORP,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,SHEARMAN & STERLING,Lawyers,CANADA
IT,Certified,29707,VERIAN TECHNOLOGIES LLC,Software Developers; Applications,INDIA
Educational Services,Certified,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Career/Technical Education,SPAIN
IT,Certified,07080,ASTIR IT SOLUTIONS; INC,Computer Systems Analysts,INDIA
IT,Certified,08902,PROMATRIX CORP,Software Developers; Applications,INDIA
IT,Certified,94404,SONY NETWORK ENTERTAINMENT INTERNATIONAL LLC,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Health Care,Certified,16701,BRADFORD REGIONAL MEDICAL CENTER,Surgeons,CANADA
Automotive,Certified,49512,LACKS ENTERPRISES; INC,Industrial Engineers,CANADA
Other Economic Sector,Certified,19103,DELOITTE CONSULTING LLP,Computer Systems Analysts,GREECE
Other Economic Sector,Certified,19103,DELOITTE CONSULTING LLP,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,19406,DEVEREUX FOUNDATION,Mental Health Counselors,BAHAMAS
Finance,Certified,10005,DEUTSCHE BANK SECURITIES; INC.,Financial Analysts,CHINA
IT,Certified,27709,IBM CORPORATION,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,30092,NORTHGATEARINSO,Computer Systems Analysts,INDIA
Health Care,Certified,44106,UNIVERSITY HOSPITALS MEDICAL GROUP; INC.,Internists; General,INDIA
IT,Certified,30005,COMPETENT SYSTEMS; INC,Software Developers; Applications,INDIA
Aerospace,Certified,48103,TERUMO HEART; INC.,Software Developers; Systems Software,CHINA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Management Analysts,SOUTH KOREA
IT,Certified,75057,TRANSAMERICAN INFORMATION SYSTEMS,Computer and Information Systems Managers,INDIA
Educational Services,Certified,55455,UNIVERSITY OF MINNESOTA,Psychology Teachers; Postsecondary,CHINA
Health Care,Certified,44106,UNIVERSITY HOSPITALS MEDICAL GROUP; INC.,Internists; General,INDIA
Advanced Mfg,Certified,32615,SANDVIK MINING AND CONSTRUCTION USA; LLC,Mechanical Engineers,INDIA
Health Care,Certified,18015,ST. LUKES UNIVERSITY HOSPITAL,Obstetricians and Gynecologists,PHILIPPINES
Other Economic Sector,Certified,33146,ISA GROUP CORP,Chief Executives,VENEZUELA
Educational Services,Certified,87131,UNIVERSITY OF NEW MEXICO,Communications Teachers; Postsecondary,SPAIN
Other Economic Sector,Certified,30004,SCIENTIFIC GAMES INTERNATIONAL; INC.,Software Developers; Applications,INDIA
Finance,Certified,32246,BLUE CROSS AND BLUE SHIELD OF FLORIDA; INC.,Software Developers; Applications,INDIA
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Applications,CANADA
Educational Services,Certified,70118,TULANE UNIVERSITY,Environmental Scientists and Specialists; Including Health,CHINA
IT,Certified,10018,ACTIMIZE INC,Lawyers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,95014,SEAGATE US LLC,Electronics Engineers; Except Computer,CHINA
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Applications,INDIA
IT,Certified,08816,INTERLINK NETWORK SYSTEMS; INC.,Software Developers; Systems Software,INDIA
Health Care,Certified,78041,AESTHETIC AND HEALTHY SMILE; PA,Dentists; General,JORDAN
Advanced Mfg,Certified,95134,CISCO SYSTEMS; INC.,Information Security Analysts; Web Developers; and Computer Network Architects,CANADA
IT,Certified,75063,SREE INFOTECH LLC,Software Developers; Applications,INDIA
IT,Certified,02116,SAPIENT CORPORATION,Computer Systems Analysts,INDIA
Finance,Certified,10041,STANDARD & POORS FINANCIAL SERVICES LLC,Software Developers; Applications,INDIA
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Applications,CHINA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CHINA
Educational Services,Certified,92504,CALIFORNIA BAPTIST UNIVERSITY,Engineering Teachers; Postsecondary,CANADA
Advanced Mfg,Certified,11788,LONVIE INC.,Biochemists and Biophysicists,CHINA
Retail,Certified,33404,VONGAI INVESTMENTS,Pharmacists,TRINIDAD AND TOBAGO
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CANADA
Educational Services,Certified,90020,PRODEE UNIVERSITY,Librarians,SOUTH KOREA
IT,Certified,94043,BRISTLECONE;INC,Computer Systems Analysts,INDIA
Health Care,Certified,02215,HARVARD MEDICAL FACULTY PHYSICIANS AT BIDMC; INC.,Internists; General,ROMANIA
Advanced Mfg,Certified,94304,HEWLETT-PACKARD COMPANY,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,90012,CHINATOWN SERVICE CENTER,Child; Family; and School Social Workers,HONG KONG
IT,Certified,08817,AMALGAM TECHNOLOGIES INC,Computer and Information Systems Managers,INDIA
IT,Certified,94085,HCL AMERICA INC.,Computer Systems Analysts,INDIA
IT,Certified,08540,LOGIC PLANET; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,60654,CCC INFORMATION SERVICES INC.,Software Developers; Applications,INDIA
IT,Certified,23235,MATERIALS SOFTWARE SYSTEM INC,Computer Systems Analysts,INDIA
IT,Certified,94063,SENCHA INC.,Network and Computer Systems Administrators*,INDIA
Other Economic Sector,Certified,06510,KNIGHTS OF COLUMBUS,Software Developers; Applications,INDIA
IT,Certified,94010,JOBVITE; INC.,Software Developers; Applications,INDIA
IT,Certified,63141,PERFICIENT; INC,Computer and Information Systems Managers,INDIA
IT,Certified,22182,MICROSTRATEGY INCORPORATED,Computer Systems Analysts,INDIA
IT,Certified,75038,INFOLOB SOLUTIONS INC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,53212,EXPERIS US; INC.,Software Developers; Applications,INDIA
IT,Certified,84042,ACCESSDATA GROUP LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,48334,CADCAM-E.COM; INC.,Sales Engineers,INDIA
Health Care,Certified,35801,HEALTH CARE AUTHORITY OF THE CITY OF HUNTSVILLE,Internists; General,INDIA
Aerospace,Certified,91352,HAWKER PACIFIC AEROSPACE,Architectural and Engineering Managers,INDIA
IT,Certified,01760,THE MATHWORKS; INC.,Software Developers; Applications,INDIA
IT,Certified,40299,COOLSOFT LLC,Computer Systems Analysts,INDIA
Energy,Certified,21202,BALTIMORE GAS AND ELECTRIC COMPANY,Economists,CHINA
Educational Services,Certified,87131,UNIVERSITY OF NEW MEXICO,Engineering Teachers; Postsecondary,SOUTH KOREA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Other Economic Sector,Certified,19103,DELOITTE CONSULTING LLP,Software Developers; Applications,INDIA
Other Economic Sector,Certified,92705,STEC; INC.,Electronics Engineers; Except Computer,INDIA
Not Available,Certified,02139,NOVARTIS INSTITUTES FOR BIOMEDICAL RESEARCH; INC.,Biochemists and Biophysicists,CANADA
Finance,Certified,10281,RBC CAPITAL MARKETS; LLC,Network and Computer Systems Administrators*,INDIA
Not Available,Certified,94612,PANDORA MEDIA; INC,Software Developers; Applications,INDIA
Construction,Certified,11101,TWIN PEAKS INC,Mechanical Engineers,PHILIPPINES
IT,Certified,08820,ZYLOG SYSTEMS LIMITED DBA ZSL INC.,Software Developers; Applications,INDIA
Aerospace,Certified,48083,ESG AUTOMOTIVE,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
IT,Certified,75093,XENOSOFT TECHNOLOGIES; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,90670,QUIETSIDE CORPORATION,Marketing Managers,SOUTH KOREA
IT,Certified,94043,SYMANTEC CORPORATION,Computer and Information Systems Managers,INDIA
Retail,Certified,94105,GAP INC.,Computer and Information Systems Managers,INDIA
Advanced Mfg,Certified,95035,KLA-TENCOR CORPORATION,Mechanical Engineers,CANADA
Finance,Certified,10007,MSCI INC.,Software Developers; Applications,FRANCE
Advanced Mfg,Certified,95002,POLYCOM; INC.,Network and Computer Systems Administrators*,CANADA
IT,Certified,07306,JSMN INTERNATIONAL; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,CHINA
Other Economic Sector,Certified,15203,EINHORN DESIGN LLC,Graphic Designers,TAIWAN
IT,Certified,94065,ORACLE AMERICA; INC.,Electronics Engineers; Except Computer,INDIA
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Applications,INDIA
Retail,Certified,98109,AMAZON SERVICES LLC,Computer Systems Analysts,INDIA
Agribusiness,Certified,30620,HARRISON POULTRY,Meat; Poultry; and Fish Cutters and Trimmers,VIETNAM
Other Economic Sector,Certified,94104,BRIGHTROLL; INC.,Software Developers; Applications,CANADA
IT,Certified,94539,CELESTIX NETWORKS INC.,Software Developers; Applications,INDIA
IT,Certified,61244,YASH TECHNOLOGIES; INC.,Software Developers; Applications,INDIA
IT,Certified,08817,DIASPARK; INC,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,27709,IBM CORPORATION,Computer Systems Analysts,INDIA
IT,Certified,48335,CORPORATE COMPUTER SERVICES INC,Software Developers; Applications,INDIA
Finance,Certified,28255,MERRILL LYNCH,Software Developers; Applications,INDIA
IT,Certified,19034,CORRUGATED SERVICES CORP,Software Developers; Applications,INDIA
Finance,Certified,10041,STANDARD & POORS FINANCIAL SERVICES LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,60563,TEKLINK INTERNATIONAL; INC.,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,94402,CAPCOM U.S.A.; INC.,Financial Managers,JAPAN
Agribusiness,Certified,30620,HARRISON POULTRY,Meat; Poultry; and Fish Cutters and Trimmers,VIETNAM
IT,Certified,75093,XENOSOFT TECHNOLOGIES; INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,78682,DELL PRODUCTS LP,Software Developers; Systems Software,INDIA
IT,Certified,97035,POINTWEST TECHNOLOGIES CORPORATION,Software Developers; Applications,PHILIPPINES
Advanced Mfg,Certified,34224-8525,COOKSWAY OF CHARLOTTE COUNTY,Training and Development Specialists,UNITED KINGDOM
Finance,Certified,10010,CREDIT SUISSE SECURITIES (USA) LLC,Computer and Information Systems Managers,INDIA
IT,Certified,08873,NATSOFT CORPORATION,Database Administrators,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,BANGLADESH
Other Economic Sector,Certified,31904,P&J SEARCH GROUP LLC,Accountants and Auditors,SOUTH KOREA
Health Care,Certified,98402,SOUND INPATIENT PHYSICIANS OF OHIO LLC,Internists; General,AFGHANISTAN
IT,Certified,30022,BOSS TECHNOLOGIES INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10036,PIECE BY PIECE PRODUCTIONS; INC.,Artists and Related Workers; All Other,CANADA
Health Care,Certified,48236,ST. JOHN HOSPITAL & MEDICAL CENTER,Internists; General,KAZAKHSTAN
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Systems Software,INDIA
IT,Certified,01748,EMC CORPORATION,Software Developers; Applications,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Retail,Certified,98109,AMAZON CORPORATE LLC,Software Developers; Systems Software,INDIA
Finance,Certified,10020,LIFE EXTENSION INSTITUTE (EHE INTERNATIONAL),Dietitians and Nutritionists,SOUTH AFRICA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Aerospace,Certified,94560,RISK MANAGEMENT SOLUTIONS; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,TAIWAN
IT,Certified,07066,VITADEX INC DBA QUESTAWEB INC,Computer Systems Analysts,CANADA
Advanced Mfg,Certified,95014,APPLE INC.,Software Developers; Applications,INDIA
IT,Certified,97035,POINTWEST TECHNOLOGIES CORPORATION,Software Developers; Applications,PHILIPPINES
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,MALAYSIA
IT,Certified,02129,NTT DATA; INC,Software Developers; Applications,UNITED STATES OF AMERICA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Finance,Certified,07102,PRUDENTIAL FINANCIAL,Financial Analysts,ITALY
IT,Certified,20001,SOUNDEXCHANGE,Network and Computer Systems Administrators*,TURKEY
Advanced Mfg,Certified,95014,APPLE INC.,Electronics Engineers; Except Computer,ETHIOPIA
IT,Certified,94065,ORACLE AMERICA; INC.,Computer Systems Analysts,INDIA
Health Care,Certified,90048,CEDARS-SINAI MEDICAL CENTER,Compliance Officers,INDIA
Advanced Mfg,Certified,95134,BROCADE COMMUNICATIONS SYSTEMS; INC.,Computer and Information Systems Managers,INDIA
Not Available,Certified,92610,TRI ALPHA ENERGY INC.,Physicists,ISRAEL
Advanced Mfg,Certified,92617,BROADCOM CORPORATION,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,95134,ALTERA CORPORATION,Electronics Engineers; Except Computer,CHINA
IT,Certified,94085,HCL AMERICA INC.,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94085,HCL AMERICA INC.,Computer Systems Analysts,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95014,APPLE INC.,Electronics Engineers; Except Computer,INDIA
IT,Certified,94085,HCL AMERICA INC.,Computer Systems Analysts,INDIA
IT,Certified,94085,HCL AMERICA INC.,Human Resources Managers,INDIA
Finance,Certified,32246,BLUE CROSS AND BLUE SHIELD OF FLORIDA; INC.,Software Developers; Applications,INDIA
