[['job_info_work_city', 'job_info_work_state']]
[['Schaumberg', 'ILLINOIS']]
[['Little Rock', 'ARKANSAS']]
[['Boston', 'MASSACHUSETTS']]
[['Orlando', 'FLORIDA']]
[['Pleasanton', 'CALIFORNIA']]
[['North Brunswick', 'NEW JERSEY']]
[['Everett', 'WASHINGTON']]
[['Bowling Green', 'KENTUCKY']]
[['Redwood Shores', 'CALIFORNIA']]
[['Jacksonville', 'FLORIDA']]
[['CUPERTINO', 'CALIFORNIA']]
[['Arlington Heights', 'ILLINOIS']]
[['Needham', 'MASSACHUSETTS']]
[['San Diego', 'CALIFORNIA']]
[['Quakertown', 'PENNSYLVANIA']]
[['Auburn', 'ALABAMA']]
[['Pleasanton', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['Winslow', 'ARIZONA']]
[['El Paso', 'TEXAS']]
[['Sunnyvale', 'CALIFORNIA']]
[['East Brunswick', 'NEW JERSEY']]
[['Norcross', 'GEORGIA']]
[['Dunn Loring', 'VIRGINIA']]
[['West Lebanon', 'NEW HAMPSHIRE']]
[['Newark', 'CALIFORNIA']]
[['Colorado Springs', 'COLORADO']]
[['Bethlehem', 'PENNSYLVANIA']]
[['Piscataway', 'NEW JERSEY']]
[['Alpharetta', 'GEORGIA']]
[['North Brunswick', 'NEW JERSEY']]
[['East Brunswick', 'NEW JERSEY']]
[['Boston', 'MASSACHUSETTS']]
[['Bangor', 'MAINE']]
[['Columbus', 'INDIANA']]
[['Dublin', 'OHIO']]
[['Newark', 'CALIFORNIA']]
[['Randolph', 'MASSACHUSETTS']]
[['Opelika', 'ALABAMA']]
[['Palo Alto', 'CALIFORNIA']]
[['Niagara Falls', 'NEW YORK']]
[['Los Angeles', 'CALIFORNIA']]
[['Bellevue', 'WASHINGTON']]
[['North Andover', 'MASSACHUSETTS']]
[['Spring House', 'PENNSYLVANIA']]
[['Irving', 'TEXAS']]
[['Potsdam', 'NEW YORK']]
[['East Brunswick', 'NEW JERSEY']]
[['Detroit', 'MICHIGAN']]
[['Ridgefield Park', 'NEW JERSEY']]
[['Mountain View', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Jersey City', 'NEW JERSEY']]
[['Cusseta', 'ALABAMA']]
[['Mountain View', 'CALIFORNIA']]
[['Shrewsbury', 'MASSACHUSETTS']]
[['Columbus', 'OHIO']]
[['Atlanta', 'GEORGIA']]
[['Ridgefield Park', 'NEW JERSEY']]
[['Coral Gables', 'FLORIDA']]
[['Columbus', 'OHIO']]
[['New York', 'NEW YORK']]
[['Florham Park', 'NEW JERSEY']]
[['Oklahoma City', 'OKLAHOMA']]
[['Santa Clara', 'CALIFORNIA']]
[['Itasca', 'ILLINOIS']]
[['Ridgefield Park', 'NEW JERSEY']]
[['Fullerton', 'CALIFORNIA']]
[['Colorado Springs', 'COLORADO']]
[['Redwood Shores', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Mililani', 'HAWAII']]
[['New York', 'NEW YORK']]
[['Bellaire', 'TEXAS']]
[['Houston', 'TEXAS']]
[['Omaha', 'NEBRASKA']]
[['Dublin', 'OHIO']]
[['Louisville', 'KENTUCKY']]
[['Valencia', 'CALIFORNIA']]
[['Norcross', 'GEORGIA']]
[['San Jose', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['Modesto', 'CALIFORNIA']]
[['Lexington', 'KENTUCKY']]
[['Palo Alto', 'CALIFORNIA']]
[['Skillman', 'NEW JERSEY']]
[['New York', 'NEW YORK']]
[['Duluth', 'GEORGIA']]
[['Washington, D.C.', 'DISTRICT OF COLUMBIA']]
[['Chandler', 'ARIZONA']]
[['Indianapolis', 'INDIANA']]
[['Irvine', 'CALIFORNIA']]
[['Boise', 'IDAHO']]
[['Indianapolis', 'INDIANA']]
[['Vancouver', 'WASHINGTON']]
[['New York', 'NEW YORK']]
[['Suwanee', 'GEORGIA']]
[['Ontario', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Palo Alto', 'CALIFORNIA']]
[['Greenville', 'ALABAMA']]
[['Plano', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Iselin', 'NEW JERSEY']]
[['Farmington Hills', 'MICHIGAN']]
[['Little Rock', 'ARKANSAS']]
[['Farmington Hills', 'MICHIGAN']]
[['Duluth', 'GEORGIA']]
[['Dunn Loring', 'VIRGINIA']]
[['Austin', 'TEXAS']]
[['Clearwater', 'FLORIDA']]
[['Gaithersburg', 'MARYLAND']]
[['Chicago', 'ILLINOIS']]
[['Framingham', 'MASSACHUSETTS']]
[['Bar Harbor', 'MAINE']]
[['Gaithersburg', 'MARYLAND']]
[['Gaithersburg', 'MARYLAND']]
[['Merrimack', 'NEW HAMPSHIRE']]
[['Los Angeles', 'CALIFORNIA']]
[['Pontiac', 'MICHIGAN']]
[['Sunnyvale', 'CALIFORNIA']]
[['fremont', 'CALIFORNIA']]
[['Pleasanton', 'CALIFORNIA']]
[['Gaithersburg', 'MARYLAND']]
[['Scottsdale', 'ARIZONA']]
[['Mountain View', 'CALIFORNIA']]
[['Gaithersburg', 'MARYLAND']]
[['Hauppauge', 'NEW YORK']]
[['Gaithersburg', 'MARYLAND']]
[['White Plains', 'NEW YORK']]
[['Brentwood', 'TENNESSEE']]
[['Framingham', 'MASSACHUSETTS']]
[['Nashua', 'NEW HAMPSHIRE']]
[['Everett', 'WASHINGTON']]
[['Houston', 'TEXAS']]
[['Skokie', 'ILLINOIS']]
[['Agoura Hills', 'CALIFORNIA']]
[['Palo Alto', 'CALIFORNIA']]
[['Agoura Hills', 'CALIFORNIA']]
[['Reston', 'VIRGINIA']]
[['Everett', 'WASHINGTON']]
[['Iselin', 'NEW JERSEY']]
[['Carlsbad', 'CALIFORNIA']]
[['Iselin', 'NEW JERSEY']]
[['Boise', 'IDAHO']]
[['Greenville', 'SOUTH CAROLINA']]
[['Gaithersburg', 'MARYLAND']]
[['Ajo', 'ARIZONA']]
[['santa clara', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Flint', 'MICHIGAN']]
[['Farmington Hills', 'MICHIGAN']]
[['Reston', 'VIRGINIA']]
[['Gaithersburg', 'MARYLAND']]
[['Chantilly', 'VIRGINIA']]
[['Cary', 'NORTH CAROLINA']]
[['Middleburg Heights', 'OHIO']]
[['Bethesda', 'MARYLAND']]
[['Gaithersburg', 'MARYLAND']]
[['Mississippi State', 'MISSISSIPPI']]
[['Gaithersburg', 'MARYLAND']]
[['Austin', 'TEXAS']]
[['Palo Alto', 'CALIFORNIA']]
[['Nogales', 'ARIZONA']]
[['Cupertino', 'CALIFORNIA']]
[['Palo Alto', 'CALIFORNIA']]
[['Ajo', 'ARIZONA']]
[['Riverside', 'CALIFORNIA']]
[['Farmington Hills', 'MICHIGAN']]
[['Columbus', 'GEORGIA']]
[['Poughkeepsie', 'NEW YORK']]
[['St. Paul', 'MINNESOTA']]
[['Seattle', 'WASHINGTON']]
[['Nashua', 'NEW HAMPSHIRE']]
[['Cary', 'NORTH CAROLINA']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['Farmington Hills', 'MICHIGAN']]
[['Denver', 'COLORADO']]
[['Houston', 'TEXAS']]
[['Athens', 'GEORGIA']]
[['Sonora', 'CALIFORNIA']]
[['Brooklyn', 'NEW YORK']]
[['Slayton', 'MINNESOTA']]
[['Indianapolis', 'INDIANA']]
[['Rosemont', 'ILLINOIS']]
[['Atlanta', 'GEORGIA']]
[['Irvine', 'CALIFORNIA']]
[['Ajo', 'ARIZONA']]
[['Seattle', 'WASHINGTON']]
[['Alpharetta', 'GEORGIA']]
[['Burlington', 'MASSACHUSETTS']]
[['Iowa City', 'IOWA']]
[['Palo Alto', 'CALIFORNIA']]
[['Morrisville', 'NORTH CAROLINA']]
[['Warren', 'NEW JERSEY']]
[['Silver Spring', 'MARYLAND']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Herndon', 'VIRGINIA']]
[['Iowa City', 'IOWA']]
[['Fargo', 'NORTH DAKOTA']]
[['Gardena', 'CALIFORNIA']]
[['Keego Harbor', 'MICHIGAN']]
[['Houston', 'TEXAS']]
[['Indianapolis', 'INDIANA']]
[['Frisco', 'TEXAS']]
[['Indianapolis', 'INDIANA']]
[['Ridgefield Park', 'NEW JERSEY']]
[['Raleigh', 'NORTH CAROLINA']]
[['Palo Alto', 'CALIFORNIA']]
[['Fort Worth', 'TEXAS']]
[['Keego Harbor', 'MICHIGAN']]
[['Gilbert', 'ARIZONA']]
[['Compton', 'CALIFORNIA']]
[['Palo Alto', 'CALIFORNIA']]
[['Atlanta', 'GEORGIA']]
[['Pleasanton', 'CALIFORNIA']]
[['Southfield', 'MICHIGAN']]
[['San Mateo', 'CALIFORNIA']]
[['Everett', 'WASHINGTON']]
[['Santa Clara', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Garden Grove', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Van Nuys', 'CALIFORNIA']]
[['Nashua', 'NEW HAMPSHIRE']]
[['Cary', 'NORTH CAROLINA']]
[['Cincinnati', 'OHIO']]
[['Houston', 'TEXAS']]
[['Pennington', 'NEW JERSEY']]
[['New York', 'NEW YORK']]
[['Chicago', 'ILLINOIS']]
[['East Brunswick', 'NEW JERSEY']]
[['San Antonio', 'TEXAS']]
[['Cincinnati', 'OHIO']]
[['Cupertino', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Reston', 'VIRGINIA']]
[['South San Francisco', 'CALIFORNIA']]
[['Florence', 'OREGON']]
[['Menlo Park', 'CALIFORNIA']]
[['Tamuning', 'GUAM']]
[['JERSEY CITY', 'NEW JERSEY']]
[['Suite 1610', 'NEW YORK']]
[['Columbia', 'MARYLAND']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Fort Lee', 'NEW JERSEY']]
[['Sarasota', 'FLORIDA']]
[['Miami', 'FLORIDA']]
[['Orlando', 'FLORIDA']]
[['Jacksonville', 'ILLINOIS']]
[['Durham', 'NORTH CAROLINA']]
[['Islamorada', 'FLORIDA']]
[['New York', 'NEW YORK']]
[['Chandler', 'ARIZONA']]
[['Chicago', 'ILLINOIS']]
[['OVERLAND PARK', 'KANSAS']]
[['San Diego', 'CALIFORNIA']]
[['EAGAN', 'MINNESOTA']]
[['Newark', 'CALIFORNIA']]
[['Silver Spring', 'MARYLAND']]
[['Iselin', 'NEW JERSEY']]
[['Charlotte', 'NORTH CAROLINA']]
[['Bangor', 'MAINE']]
[['South Plainfield', 'NEW JERSEY']]
[['san ramon', 'CALIFORNIA']]
[['fremont', 'CALIFORNIA']]
[['Spokane', 'WASHINGTON']]
[['Richmond', 'VIRGINIA']]
[['Arlington', 'VIRGINIA']]
[['San Jose', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['San Francisco', 'CALIFORNIA']]
[['Fairless Hills', 'PENNSYLVANIA']]
[['Center Valley', 'PENNSYLVANIA']]
[['Indianapolis', 'INDIANA']]
[['St. Paul', 'MINNESOTA']]
[['White Plains', 'NEW YORK']]
[['Fremont', 'CALIFORNIA']]
[['Orlando', 'FLORIDA']]
[['Wetumpka', 'ALABAMA']]
[['Fort Mill', 'SOUTH CAROLINA']]
[['Menlo Park', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Richmond', 'VIRGINIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Everett', 'MASSACHUSETTS']]
[['Allen', 'TEXAS']]
[['WAUKEGAN', 'ILLINOIS']]
[['Durham', 'NEW HAMPSHIRE']]
[['Atlanta', 'GEORGIA']]
[['Natick', 'MASSACHUSETTS']]
[['Los Angeles', 'CALIFORNIA']]
[['Redmond', 'WASHINGTON']]
[['New York', 'NEW YORK']]
[['Glendale', 'CALIFORNIA']]
[['Richmond', 'VIRGINIA']]
[['San Diego', 'CALIFORNIA']]
[['MIAMI BEACH', 'FLORIDA']]
[['Bayamon', 'PUERTO RICO']]
[['Greenville', 'SOUTH CAROLINA']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Cary', 'NORTH CAROLINA']]
[['Chicago', 'ILLINOIS']]
[['Natick', 'MASSACHUSETTS']]
[['Morrisville', 'NORTH CAROLINA']]
[['SPRINGFIELD', 'NEW JERSEY']]
[['Plano', 'TEXAS']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['FREMONT', 'CALIFORNIA']]
[['Storrs', 'CONNECTICUT']]
[['San Francisco', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['Orlando', 'FLORIDA']]
[['Huntsville', 'ALABAMA']]
[['Anaheim Hills', 'CALIFORNIA']]
[['Jersey City', 'NEW JERSEY']]
[['San Diego', 'CALIFORNIA']]
[['Palmdale', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Irvine', 'CALIFORNIA']]
[['Jersey City', 'NEW JERSEY']]
[['Redwood Shores', 'CALIFORNIA']]
[['Herndon', 'VIRGINIA']]
[['Santa Ana', 'CALIFORNIA']]
[['San Francisco', 'CALIFORNIA']]
[['SAN FRANCISCO', 'CALIFORNIA']]
[['Omaha', 'NEBRASKA']]
[['New York', 'NEW YORK']]
[['GALLUP', 'NEW MEXICO']]
[['Peoria', 'ILLINOIS']]
[['Houston', 'TEXAS']]
[['Charlotte', 'NORTH CAROLINA']]
[['North Brunswick', 'NEW JERSEY']]
[['East Elmhurst', 'NEW YORK']]
[['Greenwood Village', 'COLORADO']]
[['MIAMI BEACH', 'FLORIDA']]
[['Westlake Village', 'CALIFORNIA']]
[['Deerfield Beach', 'FLORIDA']]
[['Schaumburg', 'ILLINOIS']]
[['Middleton', 'WISCONSIN']]
[['Nashville', 'TENNESSEE']]
[['Iowa City', 'IOWA']]
[['Kirkland', 'WASHINGTON']]
[['Santa Clara', 'CALIFORNIA']]
[['Rochester', 'NEW YORK']]
[['Silver Spring', 'MARYLAND']]
[['McLean', 'VIRGINIA']]
[['Highlands Ranch', 'COLORADO']]
[['Mountain View', 'CALIFORNIA']]
[['Jersey City', 'NEW JERSEY']]
[['Foster City', 'CALIFORNIA']]
[['Ashburn', 'VIRGINIA']]
[['Foster City', 'CALIFORNIA']]
[['Foster City', 'CALIFORNIA']]
[['Brea', 'CALIFORNIA']]
[['Braintree', 'MASSACHUSETTS']]
[['Schaumburg', 'ILLINOIS']]
[['Chelsea', 'MASSACHUSETTS']]
[['EAST LANSING', 'MICHIGAN']]
[['Iowa City', 'IOWA']]
[['Johns Creek', 'GEORGIA']]
[['Houghton', 'MICHIGAN']]
[['Lisle', 'ILLINOIS']]
[['Oklahoma City', 'OKLAHOMA']]
[['Redmond', 'WASHINGTON']]
[['Rochester', 'MICHIGAN']]
[['Westlake Village', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Houston', 'TEXAS']]
[['New York', 'NEW YORK']]
[['Northridge', 'CALIFORNIA']]
[['Colorado Springs', 'COLORADO']]
[['MEDLEY', 'FLORIDA']]
[['Westlake Village', 'CALIFORNIA']]
[['Dayton', 'OHIO']]
[['North Brunswick', 'NEW JERSEY']]
[['Irving', 'TEXAS']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Minneapolis', 'MINNESOTA']]
[['Bar Harbor', 'MAINE']]
[['HAMDEN', 'CONNECTICUT']]
[['Santa Monica', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Memphis', 'TENNESSEE']]
[['Sunnyvale', 'CALIFORNIA']]
[['Macon', 'GEORGIA']]
[['Knoxville', 'TENNESSEE']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['Alexandria', 'VIRGINIA']]
[['Westborough', 'MASSACHUSETTS']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['Santa Clara', 'CALIFORNIA']]
[['San Francisco', 'CALIFORNIA']]
[['Lake Forest', 'ILLINOIS']]
[['Westport', 'CONNECTICUT']]
[['Cupertino', 'CALIFORNIA']]
[['San Mateo', 'CALIFORNIA']]
[['Houghton', 'MICHIGAN']]
[['Owings Mills', 'MARYLAND']]
[['Jefferson City', 'MISSOURI']]
[['Bellevue', 'WASHINGTON']]
[['Salt Lake City', 'UTAH']]
[['Redmond', 'WASHINGTON']]
[['Mountain View', 'CALIFORNIA']]
[['Des Plaines', 'ILLINOIS']]
[['Vienna', 'VIRGINIA']]
[['Warsaw', 'INDIANA']]
[['San Jose', 'CALIFORNIA']]
[['San Francisco', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Dallas', 'TEXAS']]
[['Foster City', 'CALIFORNIA']]
[['Farmington', 'MICHIGAN']]
[['Bloomington', 'INDIANA']]
[['Houston', 'TEXAS']]
[['Foster City', 'CALIFORNIA']]
[['Exton', 'PENNSYLVANIA']]
[['Boston', 'MASSACHUSETTS']]
[['Jersey City', 'NEW JERSEY']]
[['Detroit', 'MICHIGAN']]
[['Monroeville', 'PENNSYLVANIA']]
[['Miami', 'FLORIDA']]
[['West Lafayette', 'INDIANA']]
[['San Jose', 'CALIFORNIA']]
[['GLENDALE', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Austin', 'TEXAS']]
[['Bronx', 'NEW YORK']]
[['PLEASANTON', 'CALIFORNIA']]
[['Easton', 'PENNSYLVANIA']]
[['Reston', 'VIRGINIA']]
[['Los Angeles', 'CALIFORNIA']]
[['Gainesville', 'FLORIDA']]
[['Fremont', 'CALIFORNIA']]
[['SKOKIE', 'ILLINOIS']]
[['San Jose', 'CALIFORNIA']]
[['Bethesda', 'MARYLAND']]
[['Arlington', 'VIRGINIA']]
[['San Francisco', 'CALIFORNIA']]
[['Plantation', 'FLORIDA']]
[['Kutztown', 'PENNSYLVANIA']]
[['Chicago', 'ILLINOIS']]
[['Alpharetta', 'GEORGIA']]
[['Lusby', 'MARYLAND']]
[['San Francisco', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['San Mateo', 'CALIFORNIA']]
[['Natick', 'MASSACHUSETTS']]
[['West Lafayette', 'INDIANA']]
[['Mountain View', 'CALIFORNIA']]
[['Dallas', 'TEXAS']]
[['Culver City', 'CALIFORNIA']]
[['Hobart', 'WISCONSIN']]
[['University of Richmond', 'VIRGINIA']]
[['Brea', 'CALIFORNIA']]
[['Huntington Beach', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Houston', 'TEXAS']]
[['Atlanta', 'GEORGIA']]
[['Southfield', 'MICHIGAN']]
[['Bridgewater', 'NEW JERSEY']]
[['Santa Clara', 'CALIFORNIA']]
[['Chicago', 'ILLINOIS']]
[['Encino', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Culver City', 'CALIFORNIA']]
[['SUNNYVALE', 'CALIFORNIA']]
[['Milpitas', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Cupertino', 'CALIFORNIA']]
[['Cupertino', 'CALIFORNIA']]
[['Cupertino', 'CALIFORNIA']]
[['Tampa', 'FLORIDA']]
[['Menlo Park', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['Honolulu', 'HAWAII']]
[['Mountain View', 'CALIFORNIA']]
[['PLAINSVILLE', 'OHIO']]
[['Waltham', 'MASSACHUSETTS']]
[['Princeton', 'NEW JERSEY']]
[['SUNNYVALE', 'CALIFORNIA']]
[['SUNNYVALE', 'CALIFORNIA']]
[['Tampa', 'FLORIDA']]
[['New York', 'NEW YORK']]
[['Sunnyvale', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Lexington', 'MASSACHUSETTS']]
[['San Jose', 'CALIFORNIA']]
[['San Diego', 'CALIFORNIA']]
[['McLean', 'VIRGINIA']]
[['New York', 'NEW YORK']]
[['Dublin', 'CALIFORNIA']]
[['Elk Grove Village', 'ILLINOIS']]
[['Abbott Park', 'ILLINOIS']]
[['Cambridge', 'MASSACHUSETTS']]
[['Dallas', 'TEXAS']]
[['Worcester', 'MASSACHUSETTS']]
[['San Jose', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Danville', 'PENNSYLVANIA']]
[['Cumming', 'GEORGIA']]
[['Boston', 'MASSACHUSETTS']]
[['San Jose', 'CALIFORNIA']]
[['Los Angeles', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['DeSoto', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Paramus', 'NEW JERSEY']]
[['Rochester', 'NEW YORK']]
[['Columbus', 'OHIO']]
[['Mountain View', 'CALIFORNIA']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['San Jose', 'CALIFORNIA']]
[['Englewood', 'COLORADO']]
[['Schaumburg', 'ILLINOIS']]
[['Sunnyvale', 'CALIFORNIA']]
[['Boston', 'MASSACHUSETTS']]
[['Fairfax', 'VIRGINIA']]
[['New York', 'NEW YORK']]
[['Newark', 'NEW JERSEY']]
[['Houston', 'TEXAS']]
[['Middleton', 'WISCONSIN']]
[['Columbia', 'MARYLAND']]
[['Tampa', 'FLORIDA']]
[['Cumming', 'GEORGIA']]
[['Fargo', 'NORTH DAKOTA']]
[['Birmingham', 'ALABAMA']]
[['Bala Cynwyd', 'PENNSYLVANIA']]
[['Orlando', 'FLORIDA']]
[['LAFAYETTE', 'LOUISIANA']]
[['Fairfax', 'VIRGINIA']]
[['Salt Lake City', 'UTAH']]
[['Houston', 'TEXAS']]
[['Danville', 'PENNSYLVANIA']]
[['Lemont', 'ILLINOIS']]
[['Sunnyvale', 'CALIFORNIA']]
[['Framingham', 'MASSACHUSETTS']]
[['Largo', 'FLORIDA']]
[['Las Vegas', 'NEVADA']]
[['Round Rock', 'TEXAS']]
[['Fargo', 'NORTH DAKOTA']]
[['Glen Allen', 'VIRGINIA']]
[['Norcross', 'GEORGIA']]
[['Brewer', 'MAINE']]
[['Visalia', 'CALIFORNIA']]
[['New York', 'NEW YORK']]
[['Corona', 'CALIFORNIA']]
[['Walla Walla', 'WASHINGTON']]
[['San Jose', 'CALIFORNIA']]
[['Fort Lauderdale', 'FLORIDA']]
[['Birmingham', 'ALABAMA']]
[['Manchester', 'CONNECTICUT']]
[['Hialeah', 'FLORIDA']]
[['Sterling', 'VIRGINIA']]
[['Jersey City', 'NEW JERSEY']]
[['Richardson', 'TEXAS']]
[['Irving', 'TEXAS']]
[['New York', 'NEW YORK']]
[['Cedar Rapids', 'IOWA']]
[['Washington', 'DISTRICT OF COLUMBIA']]
[['Delaware', 'OHIO']]
[['Minneapolis', 'MINNESOTA']]
[['Milpitas', 'CALIFORNIA']]
[['Austin', 'TEXAS']]
[['San Jose', 'CALIFORNIA']]
[['Farmington Hills', 'MICHIGAN']]
[['Roslindale', 'MASSACHUSETTS']]
[['Foster City', 'CALIFORNIA']]
[['Irving', 'TEXAS']]
[['Ashburn', 'VIRGINIA']]
[['Milpitas', 'CALIFORNIA']]
[['Morrisville', 'NORTH CAROLINA']]
[['HICKSVILLE', 'NEW YORK']]
[['Santa Clara', 'CALIFORNIA']]
[['San Jose', 'CALIFORNIA']]
[['Jersey City', 'NEW JERSEY']]
[['Seattle', 'WASHINGTON']]
[['Waltham', 'MASSACHUSETTS']]
[['Santa Clara', 'CALIFORNIA']]
[['Santa Clara', 'CALIFORNIA']]
[['Temple Hills', 'MARYLAND']]
[['Pittsburgh', 'PENNSYLVANIA']]
[['Benton Harbor', 'MICHIGAN']]
[['NEW YORK', 'NEW YORK']]
[['Richardson', 'TEXAS']]
[['Memphis', 'TENNESSEE']]
[['North Brunswick', 'NEW JERSEY']]
[['Overland Park', 'KANSAS']]
[['Mountain View', 'CALIFORNIA']]
[['Portland', 'OREGON']]
[['Houston', 'TEXAS']]
[['Santa Clara', 'CALIFORNIA']]
[['Winston-Salem', 'NORTH CAROLINA']]
[['Santa Clara', 'CALIFORNIA']]
[['Schaumburg', 'ILLINOIS']]
[['Suwanee', 'GEORGIA']]
[['Poway', 'CALIFORNIA']]
[['Honolulu', 'HAWAII']]
[['Johns Creek', 'GEORGIA']]
[['Maryland Heights', 'MISSOURI']]
[['ANAHEIM', 'CALIFORNIA']]
[['Galveston', 'TEXAS']]
[['Germantown', 'MARYLAND']]
[['West Palm Beach', 'FLORIDA']]
[['Seattle', 'WASHINGTON']]
[['Dallas', 'TEXAS']]
[['Galveston', 'TEXAS']]
[['Houston', 'TEXAS']]
[['Mountain View', 'CALIFORNIA']]
[['Eau Claire', 'WISCONSIN']]
[['Garden Grove', 'CALIFORNIA']]
[['Sunnyvale', 'CALIFORNIA']]
[['Deerfield', 'ILLINOIS']]
[['Bingham Canyon', 'UTAH']]
[['Austin', 'TEXAS']]
[['Nashua', 'NEW HAMPSHIRE']]
[['Redmond', 'WASHINGTON']]
[['Bremerton', 'WASHINGTON']]
[['Brea', 'CALIFORNIA']]
[['Chicago', 'ILLINOIS']]
[['Cupertino', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Costa Mesa', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Mountain View', 'CALIFORNIA']]
[['Worcester', 'MASSACHUSETTS']]
[['New York', 'NEW YORK']]
[['Mountain View', 'CALIFORNIA']]
[['Bellevue', 'WASHINGTON']]
[['Schaumburg', 'ILLINOIS']]
[['Allen', 'TEXAS']]
[['Petaluma', 'CALIFORNIA']]
[['Seattle', 'WASHINGTON']]
[['Sunnyvale', 'CALIFORNIA']]
[['Foster City', 'CALIFORNIA']]
[['Raleigh', 'NORTH CAROLINA']]
[['Sacramento', 'CALIFORNIA']]
[['Culver City', 'CALIFORNIA']]
[['Menlo Park', 'CALIFORNIA']]
[['Fremont', 'CALIFORNIA']]
[['Bellevue', 'WASHINGTON']]
[['Daytona Beach', 'FLORIDA']]
[['Torrance', 'CALIFORNIA']]
[['Los Angeles', 'CALIFORNIA']]
[['Vernon', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Theodore', 'ALABAMA']]
[['San Diego', 'CALIFORNIA']]
[['Mountain View', 'CALIFORNIA']]
[['Memphis', 'TENNESSEE']]
[['Mountain View', 'CALIFORNIA']]
[['HICKSVILLE', 'NEW YORK']]
[['Lagrange', 'GEORGIA']]
[['Wrentham', 'MASSACHUSETTS']]
[['Salt Lake City', 'UTAH']]
[['San Jose', 'CALIFORNIA']]
[['Providence', 'RHODE ISLAND']]
[['Providence', 'RHODE ISLAND']]
[['PISCATAWAY', 'NEW JERSEY']]
[['Redmond', 'WASHINGTON']]
[['Providence', 'RHODE ISLAND']]
[['Providence', 'RHODE ISLAND']]
[['Richardson', 'TEXAS']]
[['Santa Clara', 'CALIFORNIA']]
[['Bloomfield', 'CONNECTICUT']]
[['San Antonio', 'TEXAS']]
[['Parsippany', 'NEW JERSEY']]
[['Cincinnati', 'OHIO']]
[['Houston', 'TEXAS']]
[['Bloomfield', 'CONNECTICUT']]
[['Erie', 'PENNSYLVANIA']]
[['Bowling Green', 'OHIO']]
[['Bethlehem', 'PENNSYLVANIA']]
[['Boston', 'MASSACHUSETTS']]
[['Camas', 'WASHINGTON']]
[['Corpus Christi', 'TEXAS']]
[['Ashland', 'KENTUCKY']]
[['Scottsdale', 'ARIZONA']]
[['PLAINSBORO', 'NEW JERSEY']]
[['Redmond', 'WASHINGTON']]
[['Piscataway', 'NEW JERSEY']]
[['Sterling', 'VIRGINIA']]
[['Vienna', 'VIRGINIA']]
[['Tustin', 'CALIFORNIA']]
[['Houston', 'TEXAS']]
[['Denver', 'COLORADO']]
[['Houston', 'TEXAS']]
[['BUENA PARK', 'CALIFORNIA']]
